"area_familia","modalidad","canton","provincia","id_fact_oc","num_cap_cer","total_cursos","total_horas","total_ganancias","%_asistencia","carga_horaria","costo","anio","volumen_capacitados","confidence(range2)","confidence(range1)","prediction(volumen_capacitados)","cost"
"forestal ecología y medio ambiente","online","pastaza","pastaza",1426.0,50.0,18.0,3200.0,0.0,0.0,64.0,0.0,2022.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
"mecánica industrial y minería","presencial","pastaza","pastaza",1427.0,8.0,18.0,512.0,0.0,0.0,64.0,0.0,2022.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
"educación y capacitación","presencial","quito","pichincha",1430.0,26.0,1.0,4680.0,0.0,0.0,180.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"electricidad y electrónica","presencial","latacunga","cotopaxi",1432.0,29.0,3.0,1160.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"mecánica automotriz","presencial","latacunga","cotopaxi",1433.0,72.0,3.0,2880.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"mecánica automotriz","presencial","MISSING","MISSING",1435.0,26.0,2.0,1040.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"alimentación gastronomía y turismo","presencial","quito","pichincha",1437.0,5.0,9.0,40.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.3277401430815455,0.6722598569184545,"range1",0.344519713836909
"alimentación gastronomía y turismo","presencial","quito","pichincha",1438.0,5.0,9.0,120.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.3277401430815455,0.6722598569184545,"range1",0.344519713836909
"alimentación gastronomía y turismo","presencial","quito","pichincha",1442.0,29.0,9.0,928.0,0.0,0.0,32.0,0.0,2022.0,"range1",0.3277401430815455,0.6722598569184545,"range1",0.344519713836909
"alimentación gastronomía y turismo","presencial","quito","pichincha",1443.0,3.0,9.0,24.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.3277401430815455,0.6722598569184545,"range1",0.344519713836909
"administración y legislación","online","quito","pichincha",1444.0,28.0,3.0,1120.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"enseñanza","desconocida","quito","pichincha",1446.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","portoviejo","manabi",1448.0,16.0,3.0,2880.0,0.0,0.0,180.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"administración y legislación","online","quito","pichincha",1451.0,6.0,4.0,120.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"servicios socioculturales y a la comunidad","presencial","quito","pichincha",1453.0,84.0,4.0,3360.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"servicios socioculturales y a la comunidad","presencial","quito","pichincha",1454.0,120.0,4.0,5760.0,0.0,0.0,48.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"procesos industriales","presencial","quito","pichincha",1455.0,26.0,4.0,624.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"procesos industriales","presencial","rumiñahui","pichincha",1457.0,16.0,7.0,3456.0,0.0,0.0,216.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"artes y artesanía","presencial","rumiñahui","pichincha",1459.0,2.0,7.0,184.0,0.0,0.0,92.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"artes y artesanía","presencial","rumiñahui","pichincha",1461.0,6.0,7.0,552.0,0.0,0.0,92.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"otras actividades de servicios","desconocida","rumiñahui","pichincha",1462.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"finanzas comercio y ventas","presencial","quito","pichincha",1472.0,1.0,2.0,70.0,0.0,0.0,70.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"procesos industriales","presencial","shushufindi","sucumbios",1476.0,117.0,12.0,2340.0,0.0,0.0,20.0,0.0,2022.0,"range2",0.488293803704596,0.511706196295404,"range1",0.023412392590808018
"administración y legislación","presencial","shushufindi","sucumbios",1480.0,88.0,12.0,1760.0,0.0,0.0,20.0,0.0,2022.0,"range2",0.488293803704596,0.511706196295404,"range1",0.023412392590808018
"administración y legislación","presencial","ambato","tungurahua",1482.0,14.0,2.0,560.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"artes y artesanía","presencial","guayaquil","guayas",1484.0,25.0,3.0,8975.0,0.0,0.0,359.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"administración y legislación","online","rumiñahui","pichincha",1487.0,5.0,7.0,120.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"administración y legislación","online","rumiñahui","pichincha",1489.0,20.0,7.0,800.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"tecnologías de la información y comunicación","online","rumiñahui","pichincha",1492.0,40.0,7.0,1600.0,15472.0,0.0,40.0,386.8,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","online","rumiñahui","pichincha",1494.0,7.0,7.0,168.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"administración y legislación","online","rumiñahui","pichincha",1496.0,18.0,7.0,720.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"procesos industriales","presencial","quito","pichincha",1497.0,30.0,9.0,240.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.3277401430815455,0.6722598569184545,"range1",0.344519713836909
"procesos industriales","presencial","quito","pichincha",1501.0,51.0,9.0,1224.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.3277401430815455,0.6722598569184545,"range1",0.344519713836909
"procesos industriales","presencial","quito","pichincha",1503.0,24.0,9.0,192.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.3277401430815455,0.6722598569184545,"range1",0.344519713836909
"finanzas comercio y ventas","presencial","guayaquil","guayas",1508.0,75.0,2.0,750.0,0.0,0.0,10.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"finanzas comercio y ventas","presencial","guayaquil","guayas",1510.0,152.0,2.0,1520.0,0.0,0.0,10.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"forestal ecología y medio ambiente","presencial","quito","pichincha",1513.0,6.0,14.0,240.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.4913349960229576,0.5086650039770424,"range1",0.017330007954084792
"procesos industriales","online","quito","pichincha",1521.0,5.0,14.0,200.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.4913349960229576,0.5086650039770424,"range1",0.017330007954084792
"procesos industriales","presencial","quito","pichincha",1523.0,6.0,14.0,240.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"procesos industriales","presencial","quito","pichincha",1525.0,5.0,14.0,200.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"procesos industriales","online","quito","pichincha",1526.0,5.0,14.0,200.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"procesos industriales","online","quito","pichincha",1531.0,15.0,14.0,600.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"procesos industriales","online","quito","pichincha",1536.0,47.0,14.0,1880.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"tecnologías de la información y comunicación","presencial","quito","pichincha",1537.0,42.0,2.0,5040.0,16783.2,0.0,120.0,399.6,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","online","quito","pichincha",1539.0,33.0,2.0,660.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","MISSING","manabi",1540.0,7.0,2.0,1680.0,0.0,0.0,240.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","MISSING","manabi",1541.0,3.0,2.0,720.0,0.0,0.0,240.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","tulcan","sin provincia",1546.0,4.0,3.0,672.0,0.0,0.0,168.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","quito","pichincha",1551.0,102.0,5.0,12240.0,0.0,0.0,120.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","quito","pichincha",1552.0,8.0,5.0,960.0,0.0,0.0,120.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"actividades profesionales, científicas y técnicas","desconocida","quito","pichincha",1557.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"finanzas comercio y ventas","presencial","cuenca","azuay",1558.0,6.0,2.0,3600.0,0.0,0.0,600.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","machala","el oro",1565.0,21.0,3.0,1260.0,0.0,0.0,60.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"MISSING","desconocida","quito","pichincha",1568.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"educación y capacitación","presencial","quito","pichincha",1573.0,5.0,13.0,1100.0,0.0,0.0,220.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"artes y artesanía","online","quito","pichincha",1574.0,64.0,5.0,4096.0,0.0,0.0,64.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"artes y artesanía","presencial","quito","pichincha",1575.0,64.0,5.0,4096.0,0.0,0.0,64.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"artes y artesanía","online","quito","pichincha",1576.0,22.0,5.0,440.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"artes y artesanía","presencial","quito","pichincha",1577.0,16.0,5.0,560.0,0.0,0.0,35.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
