"area_familia","modalidad","canton","provincia","id_fact_oc","num_cap_cer","total_cursos","volumen_capacitados","total_ganancias","%_asistencia","carga_horaria","costo","anio","total_horas","confidence(range2)","confidence(range1)","prediction(total_horas)","cost"
"mecánica industrial y minería","presencial","pastaza","pastaza",1427.0,8.0,18.0,1462.0,0.0,0.0,64.0,0.0,2022.0,"range1",0.5027891235403635,0.4972108764596364,"range2",0.005578247080727128
"educación y capacitación","presencial","quito","pichincha",1430.0,26.0,1.0,26.0,0.0,0.0,180.0,0.0,2022.0,"range2",0.644864415610192,0.3551355843898079,"range2",0.2897288312203841
"educación y capacitación","semipresencial","quito","pichincha",1431.0,26.0,1.0,26.0,0.0,0.0,180.0,0.0,2022.0,"range2",0.6465039929362072,0.35349600706379275,"range2",0.29300798587241444
"electricidad y electrónica","presencial","latacunga","cotopaxi",1432.0,29.0,3.0,195.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.5112597515347207,0.48874024846527936,"range2",0.022519503069441338
"MISSING","presencial","latacunga","cotopaxi",1433.0,72.0,3.0,195.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.6491298086922209,0.350870191307779,"range2",0.2982596173844419
"MISSING","presencial","MISSING","MISSING",1435.0,26.0,2.0,44.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.4973262829738428,0.5026737170261572,"range1",0.005347434052314359
"alimentación gastronomía y turismo","presencial","quito","pichincha",1437.0,5.0,9.0,120.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.26139045869072147,0.7386095413092786,"range1",0.4772190826185571
"alimentación gastronomía y turismo","presencial","quito","pichincha",1438.0,5.0,9.0,120.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.3220242092625638,0.6779757907374361,"range1",0.35595158147487227
"alimentación gastronomía y turismo","presencial","quito","pichincha",1439.0,4.0,9.0,120.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.2538304074153113,0.7461695925846888,"range1",0.4923391851693775
"procesos industriales","presencial","latacunga","cotopaxi",1445.0,21.0,1.0,21.0,0.0,0.0,400.0,0.0,2022.0,"range2",0.6517146897703153,0.34828531022968473,"range2",0.3034293795406306
"educación y capacitación","presencial","portoviejo","manabi",1450.0,56.0,3.0,90.0,0.0,0.0,260.0,0.0,2022.0,"range2",0.6513719834406126,0.3486280165593874,"range2",0.30274396688122523
"administración y legislación","online","quito","pichincha",1451.0,6.0,4.0,34.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.4477590390782304,0.5522409609217697,"range1",0.10448192184353927
"procesos industriales","presencial","quito","pichincha",1452.0,7.0,4.0,237.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.3151852847504348,0.6848147152495652,"range1",0.3696294304991304
"servicios socioculturales y a la comunidad","presencial","quito","pichincha",1453.0,84.0,4.0,237.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.6228023063627456,0.37719769363725436,"range2",0.24560461272549122
"procesos industriales","presencial","rumiñahui","pichincha",1457.0,16.0,7.0,78.0,0.0,0.0,216.0,0.0,2022.0,"range2",0.6497402121732518,0.35025978782674816,"range2",0.2994804243465037
"artes y artesanía","presencial","rumiñahui","pichincha",1459.0,2.0,7.0,78.0,0.0,0.0,92.0,0.0,2022.0,"range1",0.3959571384305957,0.6040428615694043,"range1",0.20808572313880863
"artes y artesanía","presencial","rumiñahui","pichincha",1461.0,6.0,7.0,78.0,0.0,0.0,92.0,0.0,2022.0,"range1",0.41822920267000857,0.5817707973299915,"range1",0.16354159465998291
"servicios socioculturales y a la comunidad","presencial","daule","guayas",1467.0,491.0,5.0,887.0,0.0,0.0,32.0,0.0,2022.0,"range2",0.8008068945510715,0.19919310544892857,"range2",0.6016137891021429
"servicios socioculturales y a la comunidad","online","daule","guayas",1470.0,360.0,5.0,887.0,0.0,0.0,48.0,0.0,2022.0,"range2",0.8008035933090887,0.1991964066909113,"range2",0.6016071866181774
"tecnologías de la información y comunicación","presencial","quito","pichincha",1471.0,40.0,2.0,41.0,29400.0,0.0,70.0,735.0,2022.0,"range2",0.6513231273014052,0.34867687269859476,"range2",0.3026462546028104
"procesos industriales","presencial","shushufindi","sucumbios",1478.0,10.0,12.0,865.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.4017264472024393,0.5982735527975608,"range1",0.1965471055951215
"administración y legislación","presencial","shushufindi","sucumbios",1479.0,51.0,12.0,865.0,0.0,0.0,20.0,0.0,2022.0,"range2",0.5565639763933846,0.44343602360661544,"range2",0.11312795278676918
"procesos industriales","presencial","shushufindi","sucumbios",1481.0,193.0,12.0,865.0,0.0,0.0,20.0,0.0,2022.0,"range2",0.651535296537615,0.34846470346238506,"range2",0.30307059307522993
"artes y artesanía","presencial","guayaquil","guayas",1484.0,25.0,3.0,80.0,0.0,0.0,359.0,0.0,2022.0,"range2",0.6514532078456505,0.34854679215434947,"range2",0.30290641569130106
"alimentación gastronomía y turismo","presencial","guayaquil","guayas",1486.0,22.0,3.0,80.0,0.0,0.0,300.0,0.0,2022.0,"range2",0.6513996709077541,0.3486003290922459,"range2",0.30279934181550816
"administración y legislación","online","rumiñahui","pichincha",1487.0,5.0,7.0,104.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.4607779626183161,0.5392220373816838,"range1",0.07844407476336773
"administración y legislación","online","rumiñahui","pichincha",1488.0,20.0,7.0,104.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.4946113941455317,0.5053886058544683,"range1",0.01077721170893664
"administración y legislación","online","rumiñahui","pichincha",1489.0,20.0,7.0,104.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.49979596182604547,0.5002040381739545,"range1",4.080763479090699E-4
"administración y legislación","online","rumiñahui","pichincha",1490.0,11.0,7.0,104.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.4812508389571692,0.5187491610428309,"range1",0.03749832208566167
"administración y legislación","online","rumiñahui","pichincha",1491.0,11.0,7.0,104.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.49540626278968564,0.5045937372103143,"range1",0.009187474420628672
"tecnologías de la información y comunicación","online","rumiñahui","pichincha",1492.0,40.0,7.0,104.0,15472.0,0.0,40.0,386.8,2022.0,"range2",0.6083092550208297,0.3916907449791703,"range2",0.21661851004165938
"administración y legislación","online","rumiñahui","pichincha",1496.0,18.0,7.0,104.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.4991086594684567,0.5008913405315434,"range1",0.0017826810630867107
"procesos industriales","presencial","quito","pichincha",1498.0,10.0,9.0,450.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.2984684333729217,0.7015315666270783,"range1",0.40306313325415655
"procesos industriales","presencial","quito","pichincha",1500.0,202.0,9.0,450.0,0.0,0.0,12.0,0.0,2022.0,"range2",0.6514545407897582,0.34854545921024166,"range2",0.3029090815795165
"procesos industriales","presencial","quito","pichincha",1502.0,86.0,9.0,450.0,0.0,0.0,10.0,0.0,2022.0,"range2",0.5234334017163813,0.47656659828361864,"range2",0.04686680343276267
"procesos industriales","presencial","quito","pichincha",1503.0,24.0,9.0,450.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.3567424321642833,0.6432575678357166,"range1",0.28651513567143333
"alimentación gastronomía y turismo","presencial","la libertad","santa elena",1505.0,40.0,5.0,146.0,0.0,0.0,70.0,0.0,2022.0,"range2",0.5098996779572066,0.49010032204279336,"range2",0.01979935591441323
"alimentación gastronomía y turismo","presencial","la libertad","santa elena",1507.0,10.0,5.0,146.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.29632356487133515,0.7036764351286648,"range1",0.4073528702573297
"forestal ecología y medio ambiente","online","quito","pichincha",1514.0,6.0,14.0,485.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.49078509499667905,0.5092149050033209,"range1",0.018429810006641845
"procesos industriales","presencial","quito","pichincha",1515.0,66.0,14.0,485.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.5252151681146443,0.47478483188535564,"range2",0.050430336229288664
"procesos industriales","online","quito","pichincha",1516.0,66.0,14.0,485.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.5262298437473133,0.47377015625268676,"range2",0.05245968749462654
"procesos industriales","online","quito","pichincha",1517.0,9.0,14.0,485.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.39477379837529164,0.6052262016247083,"range1",0.21045240324941666
"procesos industriales","presencial","quito","pichincha",1523.0,6.0,14.0,485.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3521258965575511,0.6478741034424489,"range1",0.2957482068848978
"procesos industriales","online","quito","pichincha",1524.0,6.0,14.0,485.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3834411564883826,0.6165588435116174,"range1",0.23311768702323477
"procesos industriales","presencial","quito","pichincha",1527.0,112.0,14.0,485.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.6493568854707293,0.3506431145292706,"range2",0.29871377094145873
"procesos industriales","presencial","quito","pichincha",1533.0,116.0,14.0,485.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.6374196127736544,0.36258038722634556,"range2",0.2748392255473089
"procesos industriales","online","quito","pichincha",1536.0,47.0,14.0,485.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.5012885911659342,0.4987114088340658,"range2",0.0025771823318683773
"tecnologías de la información y comunicación","presencial","quito","pichincha",1537.0,42.0,2.0,75.0,16783.2,0.0,120.0,399.6,2022.0,"range2",0.6512770923535635,0.3487229076464365,"range2",0.30255418470712697
"educación y capacitación","presencial","quito","pichincha",1545.0,5.0,4.0,16.0,0.0,0.0,150.0,0.0,2022.0,"range2",0.5598706130504504,0.4401293869495497,"range2",0.11974122610090071
"educación y capacitación","presencial","tulcan","sin provincia",1548.0,9.0,3.0,23.0,0.0,0.0,120.0,0.0,2022.0,"range2",0.4855658647200134,0.5144341352799865,"range1",0.028868270559973097
"educación y capacitación","online","tulcan","sin provincia",1550.0,10.0,3.0,23.0,0.0,0.0,50.0,0.0,2022.0,"range1",0.42413744117896,0.57586255882104,"range1",0.15172511764207997
"educación y capacitación","presencial","quito","pichincha",1552.0,8.0,5.0,150.0,0.0,0.0,120.0,0.0,2022.0,"range2",0.504773256884497,0.4952267431155028,"range2",0.009546513768994236
"educación y capacitación","presencial","quito","pichincha",1554.0,8.0,5.0,150.0,0.0,0.0,120.0,0.0,2022.0,"range2",0.5048941943576535,0.4951058056423465,"range2",0.009788388715306962
"finanzas comercio y ventas","presencial","cuenca","azuay",1558.0,6.0,2.0,518.0,0.0,0.0,600.0,0.0,2022.0,"range2",0.7604312850303385,0.23956871496966148,"range2",0.520862570060677
"administración y legislación","presencial","ambato","tungurahua",1560.0,95.0,4.0,294.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.6500100081717842,0.3499899918282157,"range2",0.3000200163435685
"actividades profesionales, científicas y técnicas","desconocida","quito","pichincha",1569.0,7.0,13.0,469.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.05480014951890392,0.9451998504810959,"range1",0.890399700962192
"educación y capacitación","presencial","quito","pichincha",1573.0,5.0,13.0,469.0,0.0,0.0,220.0,0.0,2022.0,"range2",0.6449572375445399,0.35504276245546,"range2",0.2899144750890799
"artes y artesanía","presencial","quito","pichincha",1575.0,64.0,5.0,116.0,0.0,0.0,64.0,0.0,2022.0,"range2",0.54966550655378,0.45033449344621995,"range2",0.09933101310756004
"artes y artesanía","online","quito","pichincha",1576.0,22.0,5.0,116.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.3844628701526462,0.6155371298473539,"range1",0.23107425969470768
"artes y artesanía","online","quito","pichincha",1578.0,11.0,5.0,116.0,0.0,0.0,35.0,0.0,2022.0,"range1",0.37392446978020616,0.6260755302197939,"range1",0.25215106043958774
