id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,volumen_horas,volumen_ganancias,volumen_porcentaje_asistencia,total_perfiles,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
3409,1494,1601,1.0,6.0,250.0,0.0,1,23-08-2018,23,8,2018,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3386,1494,1234,1.0,6.0,250.0,0.0,1,18-07-2019,18,7,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3403,1494,1519,4.0,24.0,1000.0,0.0,1,22-06-2021,22,6,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3436,1494,1907,1.0,6.0,250.0,0.0,1,27-12-2019,27,12,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3317,1494,174,1.0,6.0,250.0,0.0,1,03-06-2019,3,6,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3324,1494,318,1.0,6.0,250.0,0.0,1,05-05-2019,5,5,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3327,1494,352,1.0,6.0,250.0,0.0,1,05-11-2019,5,11,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3357,1494,736,3.0,18.0,750.0,0.0,1,11-05-2019,11,5,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3338,1494,468,7.0,42.0,1750.0,0.0,1,07-07-2021,7,7,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3402,1494,1498,1.0,6.0,250.0,0.0,1,22-02-2022,22,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3321,1494,267,2.0,12.0,500.0,0.0,2,04-09-2020,4,9,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3367,1494,987,14.0,84.0,3500.0,0.0,2,14-12-2020,14,12,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3368,1494,1005,3.0,18.0,750.0,0.0,3,15-03-2021,15,3,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3441,1494,1992,1.0,6.0,250.0,0.0,1,29-03-2022,29,3,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3337,1494,455,1.0,6.0,250.0,0.0,1,07-05-2019,7,5,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3375,1494,1085,2.0,12.0,500.0,0.0,1,16-05-2019,16,5,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3419,1494,1715,1.0,6.0,250.0,0.0,1,25-03-2022,25,3,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3332,1494,386,5.0,30.0,1250.0,0.0,1,06-04-2022,6,4,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3339,1494,487,2.0,12.0,500.0,0.0,1,07-10-2021,7,10,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3352,1494,702,1.0,6.0,250.0,0.0,1,10-11-2020,10,11,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3356,1494,727,1.0,6.0,250.0,0.0,1,11-03-2022,11,3,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3372,1494,1025,2.0,12.0,500.0,0.0,1,15-07-2020,15,7,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3379,1494,1134,8.0,48.0,2000.0,0.0,1,17-01-2022,17,1,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3399,1494,1432,1.0,6.0,250.0,0.0,1,21-03-2022,21,3,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3405,1494,1564,1.0,6.0,250.0,0.0,1,23-01-2021,23,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3421,1494,1737,3.0,18.0,750.0,0.0,1,25-07-2022,25,7,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3346,1494,630,12.0,72.0,3000.0,0.0,3,09-11-2020,9,11,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3350,1494,673,1.0,6.0,250.0,0.0,1,10-06-2022,10,6,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3383,1494,1190,4.0,24.0,1000.0,0.0,1,17-11-2020,17,11,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3341,1494,510,1.0,6.0,250.0,0.0,1,08-02-2021,8,2,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3362,1494,867,5.0,30.0,1250.0,0.0,2,13-02-2021,13,2,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3374,1494,1076,1.0,6.0,250.0,0.0,1,16-03-2022,16,3,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3429,1494,1842,3.0,18.0,750.0,0.0,1,27-01-2021,27,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3420,1494,1723,1.0,6.0,250.0,0.0,1,25-05-2019,25,5,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3359,1494,763,4.0,24.0,1000.0,0.0,2,11-09-2021,11,9,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3416,1494,1672,1.0,6.0,250.0,0.0,1,24-08-2020,24,8,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3306,1494,10,14.0,84.0,3500.0,0.0,2,01-01-2021,1,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3307,1494,17,1.0,6.0,250.0,0.0,1,01-02-2022,1,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3309,1494,30,2.0,12.0,500.0,0.0,1,01-05-2021,1,5,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3311,1494,51,1.0,6.0,250.0,0.0,1,01-09-2019,1,9,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3312,1494,65,1.0,6.0,250.0,0.0,1,01-11-2020,1,11,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3314,1494,90,7.0,42.0,1750.0,0.0,2,02-03-2021,2,3,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3315,1494,134,4.0,24.0,1000.0,0.0,1,02-11-2021,2,11,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3318,1494,188,2.0,12.0,500.0,0.0,1,03-08-2020,3,8,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3320,1494,221,13.0,78.0,3250.0,0.0,2,04-01-2021,4,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3323,1494,302,2.0,12.0,500.0,0.0,1,05-02-2022,5,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3325,1494,335,3.0,18.0,750.0,0.0,2,05-08-2020,5,8,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3326,1494,342,5.0,30.0,1250.0,0.0,1,05-09-2020,5,9,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3329,1494,364,2.0,12.0,500.0,0.0,2,06-01-2019,6,1,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3330,1494,366,9.0,54.0,2250.0,0.0,2,06-01-2021,6,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3331,1494,380,1.0,6.0,250.0,0.0,1,06-03-2022,6,3,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3335,1494,442,34.0,204.0,8500.0,0.0,1,07-02-2022,7,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3336,1494,447,5.0,30.0,1250.0,0.0,2,07-03-2021,7,3,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3340,1494,494,2.0,12.0,500.0,0.0,2,07-11-2021,7,11,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3342,1494,580,19.0,114.0,4750.0,0.0,2,09-02-2021,9,2,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3343,1494,581,2.0,12.0,500.0,0.0,1,09-02-2022,9,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3344,1494,603,3.0,18.0,750.0,0.0,1,09-06-2022,9,6,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3345,1494,624,2.0,12.0,500.0,0.0,1,09-10-2020,9,10,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3347,1494,644,1.0,6.0,250.0,0.0,1,10-01-2021,10,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3349,1494,651,5.0,30.0,1250.0,0.0,1,10-02-2022,10,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3351,1494,685,1.0,6.0,250.0,0.0,1,10-08-2020,10,8,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3354,1494,720,8.0,48.0,2000.0,0.0,2,11-02-2021,11,2,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3355,1494,721,4.0,24.0,1000.0,0.0,1,11-02-2022,11,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3360,1494,788,15.0,90.0,3750.0,0.0,2,12-01-2021,12,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3361,1494,789,1.0,6.0,250.0,0.0,1,12-01-2022,12,1,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3363,1494,868,1.0,6.0,250.0,0.0,1,13-02-2022,13,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3364,1494,928,11.0,66.0,2750.0,0.0,2,14-01-2021,14,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3376,1494,1087,1.0,6.0,250.0,0.0,1,16-05-2022,16,5,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3382,1494,1173,2.0,12.0,500.0,0.0,2,17-08-2020,17,8,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3387,1494,1254,1.0,6.0,250.0,0.0,1,18-10-2020,18,10,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3388,1494,1274,34.0,204.0,8500.0,0.0,2,19-01-2021,19,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3389,1494,1281,6.0,36.0,1500.0,0.0,1,19-02-2022,19,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3390,1494,1294,2.0,12.0,500.0,0.0,2,19-05-2021,19,5,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3394,1494,1327,5.0,30.0,1250.0,0.0,1,19-10-2020,19,10,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3396,1494,1344,22.0,132.0,5500.0,0.0,2,20-01-2021,20,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3404,1494,1557,1.0,6.0,250.0,0.0,1,22-12-2019,22,12,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3406,1494,1570,19.0,114.0,4750.0,0.0,2,23-02-2021,23,2,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3413,1494,1656,7.0,42.0,1750.0,0.0,2,24-05-2021,24,5,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3415,1494,1667,1.0,6.0,250.0,0.0,1,24-07-2022,24,7,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3425,1494,1759,2.0,12.0,500.0,0.0,1,25-11-2020,25,11,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3426,1494,1771,1.0,6.0,250.0,0.0,1,26-01-2021,26,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3430,1494,1843,2.0,12.0,500.0,0.0,1,27-01-2022,27,1,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3433,1494,1876,7.0,42.0,1750.0,0.0,2,27-07-2020,27,7,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3437,1494,1913,1.0,6.0,250.0,0.0,1,28-01-2021,28,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3438,1494,1914,2.0,12.0,500.0,0.0,1,28-01-2022,28,1,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3439,1494,1949,5.0,30.0,1250.0,0.0,1,28-07-2022,28,7,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3440,1494,1991,16.0,96.0,4000.0,0.0,2,29-03-2021,29,3,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3949,1728,26,6.0,36.0,1500.0,0.0,2,01-04-2021,1,4,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3981,1728,348,1.0,6.0,250.0,0.0,1,05-10-2020,5,10,2020,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3995,1728,479,1.0,6.0,250.0,0.0,1,07-09-2020,7,9,2020,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3973,1728,308,2.0,12.0,500.0,0.0,2,05-03-2021,5,3,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
