id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,num_cap_cer,prediction_num_cap_cer,total_horas,prediction_total_horas,total_ganancias,prediction_total_ganancias,porcentaje_asistencia,prediction_porcentaje_asistencia
836.0,440.0,2606.0,3.0,36.0,36.0,11232.0,11232.0,1235.52,1235.52,0.0,6.944444444444445
837.0,440.0,2607.0,3.0,13.0,13.0,4056.0,4056.0,96451.68,96451.68,0.0,6.944444444444445
1004.0,440.0,2606.0,4.0,44.0,44.0,13728.0,13728.0,1510.08,1510.08,0.0,6.944444444444445
1005.0,440.0,2607.0,4.0,10.0,10.0,3120.0,3120.0,74193.6,74193.6,0.0,6.944444444444445
159.0,446.0,4153.0,6.0,210.0,210.0,16800.0,16645.0,115514.6666666666,115514.6666666666,0.0,2.525252525252525
160.0,452.0,1410.0,6.0,2.0,2.0,60.0,60.0,412.5523809523807,412.5523809523807,0.0071377587437544,0.0071377587437544
161.0,452.0,1411.0,6.0,2.0,2.0,60.0,60.0,1352.4,1352.4,0.0071377587437544,0.0071377587437544
162.0,452.0,1428.0,6.0,162.0,151.6,1620.0,1750.0,11138.91428571428,11138.91428571428,0.5781584582441114,0.5781584582441114
163.0,452.0,1429.0,6.0,162.0,162.0,1620.0,1620.0,240456.60000000003,240456.60000000003,0.5781584582441114,0.5781584582441114
164.0,452.0,1506.0,6.0,42.0,42.0,1260.0,1260.0,22201.2,22201.2,0.1498929336188436,0.1498929336188436
165.0,452.0,1507.0,6.0,42.0,42.0,1260.0,1260.0,12184.2,12184.2,0.1498929336188436,0.1498929336188436
166.0,452.0,1442.0,6.0,86.0,86.0,2580.0,2580.0,17739.75238095237,17739.75238095237,0.3069236259814418,0.3069236259814418
167.0,452.0,1443.0,6.0,86.0,86.0,2580.0,2580.0,29076.6,29076.6,0.3069236259814418,0.3069236259814418
168.0,452.0,1426.0,6.0,48.0,48.0,960.0,960.0,6600.838095238091,6600.838095238091,0.171306209850107,0.171306209850107
169.0,452.0,1427.0,6.0,48.0,48.0,960.0,960.0,56995.2,59145.6,0.171306209850107,0.171306209850107
170.0,452.0,1492.0,6.0,13.0,13.0,390.0,390.0,2681.5904761904744,2681.5904761904744,0.046395431834404,0.046395431834404
171.0,452.0,1493.0,6.0,13.0,13.0,390.0,390.0,343.2,343.2,0.046395431834404,0.046395431834404
172.0,452.0,1454.0,6.0,176.0,176.0,5280.0,5280.0,36304.6095238095,36304.6095238095,0.6281227694503926,0.6281227694503926
173.0,452.0,1455.0,6.0,176.0,176.0,5280.0,5280.0,47625.59999999999,47625.59999999999,0.6281227694503926,0.6281227694503926
174.0,452.0,1466.0,6.0,286.0,286.0,8580.0,8580.0,58994.99047619044,58994.99047619044,1.020699500356888,1.020699500356888
175.0,452.0,1467.0,6.0,286.0,286.0,8580.0,8580.0,77391.59999999999,77391.59999999999,1.020699500356888,1.020699500356888
176.0,452.0,1484.0,6.0,21.0,21.0,630.0,630.0,4331.799999999997,4331.799999999997,0.0749464668094218,0.0749464668094218
177.0,452.0,1485.0,6.0,21.0,21.0,630.0,630.0,5682.599999999999,5682.599999999999,0.0749464668094218,0.0749464668094218
178.0,452.0,1476.0,6.0,91.0,91.0,2730.0,2730.0,18771.13333333332,18771.13333333332,0.324768022840828,0.324768022840828
179.0,452.0,1477.0,6.0,91.0,91.0,2730.0,2730.0,24624.6,24624.6,0.324768022840828,0.324768022840828
180.0,452.0,1446.0,6.0,682.0,750.5294117647059,20460.0,20460.0,140680.3619047618,140680.3619047618,2.433975731620272,2.433975731620272
181.0,452.0,1447.0,6.0,682.0,750.5294117647059,20460.0,20460.0,230584.2,230584.2,2.433975731620272,2.433975731620272
182.0,452.0,1448.0,6.0,520.0,520.0,10400.0,10400.0,71509.07936507932,71509.07936507932,1.85581727337616,1.85581727337616
183.0,452.0,1449.0,6.0,520.0,520.0,10400.0,10400.0,109200.0,109200.0,1.85581727337616,1.85581727337616
184.0,452.0,1432.0,6.0,48.0,48.0,1920.0,1920.0,13201.676190476182,13201.676190476182,0.171306209850107,0.171306209850107
185.0,452.0,1433.0,6.0,48.0,48.0,1920.0,1920.0,57004.8,59145.6,0.171306209850107,0.171306209850107
186.0,452.0,1434.0,6.0,32.0,32.0,960.0,960.0,6600.838095238091,6600.838095238091,0.1142041399000713,0.0896409131941583
187.0,452.0,1435.0,6.0,32.0,32.0,960.0,960.0,14428.8,14428.8,0.1142041399000713,0.1587859550879189
188.0,452.0,1508.0,6.0,255.0,255.0,5100.0,5100.0,134844.00000000003,134844.00000000003,0.9100642398286938,0.9100642398286938
189.0,452.0,1509.0,6.0,255.0,255.0,5100.0,5100.0,53550.0,53550.0,0.9100642398286938,0.9100642398286938
190.0,452.0,1404.0,6.0,1.0,1.0,30.0,30.0,206.27619047619035,206.27619047619035,0.0035688793718772,0.0035688793718772
191.0,452.0,1405.0,6.0,1.0,1.0,30.0,30.0,338.1,338.1,0.0035688793718772,0.0035688793718772
192.0,452.0,1408.0,6.0,3.0,3.0,105.0,105.0,721.9666666666662,721.9666666666662,0.0107066381156316,0.0107066381156316
193.0,452.0,1409.0,6.0,3.0,3.0,105.0,105.0,1183.35,1183.35,0.0107066381156316,0.0107066381156316
194.0,452.0,1444.0,6.0,43.0,43.0,1290.0,1290.0,8869.876190476185,8869.876190476185,0.1534618129907209,0.1534618129907209
195.0,452.0,1445.0,6.0,43.0,43.0,1290.0,1290.0,14538.3,14538.3,0.1534618129907209,0.1534618129907209
196.0,452.0,1496.0,6.0,30.0,30.0,600.0,600.0,4125.523809523807,4015.509841269839,0.1070663811563169,0.1070663811563169
197.0,452.0,1497.0,6.0,30.0,30.0,600.0,600.0,6300.0,6300.0,0.1070663811563169,0.1070663811563169
198.0,452.0,1500.0,6.0,7.0,7.0,210.0,210.0,1443.9333333333325,1443.9333333333325,0.0249821556031406,0.0249821556031406
199.0,452.0,1501.0,6.0,7.0,7.0,210.0,210.0,1875.3,1875.3,0.0249821556031406,0.0249821556031406
200.0,452.0,1430.0,6.0,7.0,7.0,70.0,70.0,481.3111111111108,481.3111111111108,0.0249821556031406,0.0249821556031406
201.0,452.0,1431.0,6.0,7.0,7.0,70.0,70.0,2597.7000000000003,2597.7000000000003,0.0249821556031406,0.0249821556031406
202.0,452.0,1456.0,6.0,62.0,62.0,1240.0,1240.0,8526.082539682535,8526.082539682535,0.2212705210563882,0.2212705210563882
203.0,452.0,1457.0,6.0,62.0,62.0,1240.0,1240.0,13020.0,13020.0,0.2212705210563882,0.2212705210563882
204.0,457.0,403.0,6.0,163.0,163.0,37164.0,37164.0,1486.5600000000002,1486.5600000000002,0.0,2.525252525252525
205.0,457.0,401.0,6.0,45.0,45.0,3420.0,4332.0,136.8,136.8,0.0,2.525252525252525
206.0,457.0,404.0,6.0,45.0,45.0,8640.0,8640.0,345.6,345.6,0.0,2.525252525252525
207.0,457.0,400.0,6.0,73.0,73.0,11096.0,11096.0,332.88,332.88,0.0,2.525252525252525
208.0,457.0,399.0,6.0,19.0,19.0,3610.0,3610.0,108.3,108.3,0.0,2.525252525252525
209.0,538.0,5327.0,6.0,29.0,29.0,3480.0,3480.0,81188.4,81188.4,0.0,8.432358012144478
210.0,538.0,5328.0,6.0,16.0,16.0,1920.0,1610.6666666666667,44793.6,44793.6,0.0,6.944444444444445
211.0,538.0,5324.0,6.0,5.0,5.0,100.0,100.0,1050.0,1050.0,0.0,0.0643707756678468
212.0,538.0,5322.0,6.0,5.0,5.0,80.0,80.0,1449.6,1449.6,0.0,0.0643707756678468
213.0,538.0,5326.0,6.0,37.0,37.0,4440.0,4440.0,46620.0,46620.0,0.0,1.5345320102928102
214.0,538.0,5321.0,6.0,6.0,6.0,120.0,120.0,1260.0,1260.0,0.0,0.0643707756678468
215.0,541.0,2757.0,6.0,30.0,30.0,900.0,900.0,8703.0,8703.0,0.0,15.476190476190478
216.0,541.0,2756.0,6.0,113.0,113.0,2260.0,2260.0,11187.0,11187.0,0.0,33.909530124742766
217.0,572.0,2200.0,6.0,22.0,22.0,1320.0,1320.0,21806.4,21806.4,0.0,0.125
218.0,572.0,2205.0,6.0,19.0,19.0,342.0,342.0,10047.96,10047.96,0.0,0.0643707756678468
219.0,572.0,2283.0,6.0,19.0,19.0,342.0,342.0,629.2800000000001,629.2800000000001,0.0,1.3536783917676638
220.0,572.0,2207.0,6.0,2.0,2.0,32.0,32.0,1057.6,1057.6,0.0,0.0643707756678468
221.0,572.0,2241.0,6.0,2.0,2.0,20.0,20.0,209.0,209.0,0.0,1.1904761904761905
222.0,572.0,2277.0,6.0,2.0,2.0,20.0,20.0,661.0,661.0,0.0,0.0643707756678468
223.0,572.0,2284.0,6.0,2.0,2.0,20.0,20.0,36.8,36.8,0.0,1.3536783917676638
224.0,572.0,2178.0,6.0,17.0,17.0,170.0,170.0,7490.200000000001,7490.200000000001,0.0,0.0643707756678468
225.0,572.0,2206.0,6.0,17.0,17.0,272.0,272.0,8989.599999999999,8989.599999999999,0.0,0.0643707756678468
226.0,572.0,2242.0,6.0,17.0,17.0,170.0,170.0,1776.5,1776.5,0.0,9.523809523809524
227.0,572.0,2285.0,6.0,17.0,17.0,170.0,170.0,312.8,312.8,0.0,1.3536783917676638
228.0,572.0,2191.0,6.0,249.0,249.0,4980.0,4980.0,131671.2,131671.2,0.0,102.7372009016672
229.0,572.0,2192.0,6.0,249.0,249.0,4980.0,4980.0,9163.2,9163.2,0.0,102.7372009016672
230.0,572.0,2279.0,6.0,249.0,249.0,2490.0,2482.5,26020.5,26020.5,0.0,102.7372009016672
231.0,572.0,2164.0,6.0,33.0,33.0,1320.0,1320.0,17450.4,17450.4,0.0,0.8862689893627697
232.0,572.0,2233.0,6.0,33.0,33.0,1320.0,1320.0,3445.2,3445.2,0.0,0.8862689893627697
233.0,572.0,2170.0,6.0,6.0,6.0,120.0,120.0,3172.8,3172.8,0.0,0.8862689893627697
234.0,572.0,2112.0,6.0,22.0,22.0,2640.0,2640.0,69801.6,69801.6,0.0,6.944444444444445
235.0,572.0,2162.0,6.0,22.0,22.0,2200.0,2200.0,58168.0,58168.0,0.0,6.944444444444445
236.0,572.0,2249.0,6.0,22.0,22.0,2200.0,2200.0,6424.0,6424.0,0.0,6.944444444444445
237.0,572.0,2196.0,6.0,3.0,3.0,60.0,60.0,1586.4,1586.4,0.0,2.210433244916004
238.0,572.0,2288.0,6.0,3.0,3.0,60.0,60.0,110.4,110.4,0.0,2.210433244916004
239.0,572.0,2201.0,6.0,5.0,5.0,600.0,600.0,15864.0,15864.0,0.0,1.414677276746242
240.0,572.0,2235.0,6.0,5.0,5.0,500.0,500.0,1460.0,1460.0,0.0,1.414677276746242
241.0,572.0,2236.0,6.0,5.0,5.0,500.0,500.0,13220.0,13220.0,0.0,1.414677276746242
242.0,572.0,2117.0,6.0,22.0,22.0,880.0,880.0,6050.76825396825,6050.76825396825,0.0,0.0916666666666666
243.0,572.0,2160.0,6.0,22.0,22.0,1760.0,1760.0,12101.5365079365,12101.5365079365,0.0,0.9702651515151516
244.0,572.0,2230.0,6.0,22.0,22.0,880.0,880.0,6050.76825396825,6050.76825396825,0.0,0.0916666666666666
245.0,572.0,2231.0,6.0,22.0,22.0,1760.0,1760.0,12101.5365079365,12101.5365079365,0.0,0.9702651515151516
246.0,572.0,6192.0,6.0,22.0,22.0,132.0,132.0,5500.0,5500.0,0.0,1.1363636363636365
247.0,572.0,2202.0,6.0,28.0,28.0,1680.0,1680.0,37010.40000000001,37010.40000000001,0.0,0.8862689893627697
248.0,572.0,2287.0,6.0,28.0,28.0,1680.0,1680.0,3091.2000000000003,3091.2000000000003,0.0,0.8862689893627697
249.0,572.0,2138.0,6.0,169.0,169.0,1690.0,1750.0,37230.7,37230.7,0.0,33.909530124742766
250.0,572.0,2244.0,6.0,14.0,14.0,140.0,140.0,1463.0,1463.0,0.0,9.523809523809524
251.0,572.0,2127.0,6.0,15.0,15.0,1500.0,1500.0,99135.0,99135.0,0.0,0.0643707756678468
252.0,572.0,2245.0,6.0,15.0,15.0,1500.0,1500.0,7830.0,7830.0,0.0,9.523809523809524
253.0,572.0,2161.0,6.0,25.0,25.0,2500.0,2500.0,73450.0,73450.0,0.0,0.125
254.0,572.0,2248.0,6.0,25.0,25.0,1000.0,1000.0,2610.0,2610.0,0.0,0.125
255.0,572.0,6508.0,6.0,25.0,25.0,150.0,150.0,6250.0,6250.0,0.0,6.944444444444445
256.0,572.0,2198.0,6.0,25.0,25.0,1500.0,1500.0,44070.0,44070.0,0.0,0.125
257.0,572.0,2154.0,6.0,28.0,28.0,1680.0,1680.0,22209.6,22209.6,0.0,6.944444444444445
258.0,572.0,2184.0,6.0,248.0,248.0,2480.0,2482.5,40969.6,40969.6,0.0,151.19047619047618
259.0,572.0,2187.0,6.0,248.0,248.0,4464.0,4464.0,131152.32,131152.32,0.0,151.19047619047618
260.0,572.0,2188.0,6.0,248.0,248.0,4464.0,4464.0,8213.760000000002,8213.760000000002,0.0,151.19047619047618
261.0,572.0,2226.0,6.0,248.0,248.0,2480.0,2482.5,4563.200000000001,4563.200000000001,0.0,151.19047619047618
262.0,572.0,2247.0,6.0,248.0,248.0,2480.0,2482.5,25916.0,25916.0,0.0,151.19047619047618
263.0,572.0,2215.0,6.0,7.0,7.0,112.0,112.0,1083.04,1083.04,0.0,0.8862689893627697
264.0,572.0,2250.0,6.0,6.0,6.0,96.0,96.0,360.0,360.0,0.0,0.8862689893627697
265.0,572.0,2189.0,6.0,14.0,14.0,140.0,140.0,4627.0,4627.0,0.0,0.0643707756678468
266.0,572.0,2190.0,6.0,14.0,14.0,140.0,140.0,257.6,257.6,0.0,1.3536783917676638
267.0,572.0,2185.0,6.0,113.0,113.0,1130.0,1130.0,37346.5,37346.5,0.0,33.909530124742766
268.0,572.0,2217.0,6.0,113.0,113.0,1130.0,1130.0,203.4,203.4,0.0,33.909530124742766
269.0,572.0,2183.0,6.0,194.0,194.0,1940.0,1940.0,64117.0,64117.0,0.0,33.909530124742766
270.0,572.0,2204.0,6.0,194.0,194.0,4656.0,4656.0,102571.68,102571.68,0.0,33.909530124742766
271.0,572.0,2216.0,6.0,194.0,194.0,4656.0,4656.0,56244.48,56244.48,0.0,33.909530124742766
272.0,572.0,2224.0,6.0,194.0,194.0,1940.0,1750.0,349.2,349.2,0.0,33.909530124742766
273.0,572.0,2255.0,6.0,194.0,194.0,7760.0,7760.0,102587.2,102587.2,0.0,33.909530124742766
274.0,572.0,2269.0,6.0,194.0,194.0,3880.0,3880.0,20253.6,20253.6,0.0,33.909530124742766
275.0,572.0,2292.0,6.0,194.0,194.0,7760.0,7760.0,20253.6,20253.6,0.0,33.909530124742766
276.0,572.0,2294.0,6.0,194.0,187.3333333333333,3880.0,3880.0,102587.2,102587.2,0.0,33.909530124742766
277.0,572.0,2296.0,6.0,194.0,194.0,4656.0,4656.0,17273.76,17273.76,0.0,33.909530124742766
278.0,572.0,2297.0,6.0,194.0,194.0,4656.0,4656.0,17273.76,17273.76,0.0,33.909530124742766
279.0,572.0,2124.0,6.0,9.0,9.0,144.0,144.0,4759.2,4759.2,0.0,0.0643707756678468
280.0,572.0,2265.0,6.0,9.0,9.0,90.0,90.0,940.5,940.5,0.0,2.976190476190475
281.0,572.0,2203.0,6.0,143.0,143.0,5148.0,5148.0,75624.12000000001,79058.13,0.0,33.909530124742766
282.0,572.0,2218.0,6.0,143.0,143.0,5148.0,5148.0,926.64,926.64,0.0,33.909530124742766
283.0,572.0,2254.0,6.0,143.0,143.0,5720.0,5720.0,14929.2,14929.2,0.0,33.909530124742766
284.0,572.0,2123.0,6.0,732.0,750.5294117647059,21960.0,21960.0,386935.2,386935.2,0.0,308.9285714285715
285.0,572.0,2193.0,6.0,732.0,750.5294117647059,11712.0,11712.0,387081.6,387081.6,0.0,308.9285714285715
286.0,572.0,2194.0,6.0,732.0,732.0,8784.0,8784.0,387023.04,387023.04,0.0,308.9285714285715
287.0,572.0,2267.0,6.0,732.0,750.5294117647059,29280.0,29280.0,76420.79999999999,76420.79999999999,0.0,308.9285714285715
288.0,572.0,2270.0,6.0,732.0,750.5294117647059,14640.0,14640.0,387081.6,387081.6,0.0,308.9285714285715
289.0,572.0,2290.0,6.0,732.0,732.0,8784.0,8784.0,16162.56,16162.56,0.0,308.9285714285715
290.0,572.0,2291.0,6.0,732.0,750.5294117647059,11712.0,11712.0,21550.08,21550.08,0.0,308.9285714285715
291.0,572.0,2276.0,6.0,128.0,124.66666666666669,1280.0,1280.0,42304.0,42304.0,0.0,33.909530124742766
292.0,572.0,2195.0,6.0,691.0,750.5294117647059,13820.0,13820.0,365400.8000000001,365400.8000000001,0.0,308.9285714285715
293.0,572.0,2219.0,6.0,691.0,750.5294117647059,13820.0,13820.0,25428.800000000003,25428.800000000003,0.0,308.9285714285715
294.0,572.0,2221.0,6.0,691.0,750.5294117647059,27640.0,27640.0,116364.4,116364.4,0.0,308.9285714285715
295.0,572.0,2222.0,6.0,691.0,691.0,6910.0,6910.0,116433.5,116433.5,0.0,308.9285714285715
296.0,572.0,2280.0,6.0,691.0,691.0,6910.0,6910.0,12714.4,12714.4,0.0,308.9285714285715
297.0,572.0,2298.0,6.0,691.0,750.5294117647059,16584.0,16584.0,365345.52,365345.52,0.0,308.9285714285715
298.0,572.0,2299.0,6.0,691.0,750.5294117647059,16584.0,16584.0,61526.63999999999,61526.63999999999,0.0,308.9285714285715
299.0,572.0,2300.0,6.0,691.0,750.5294117647059,16584.0,16584.0,61526.63999999999,61526.63999999999,0.0,308.9285714285715
300.0,572.0,2257.0,6.0,9.0,9.0,90.0,90.0,940.5,940.5,0.0,2.976190476190475
301.0,572.0,2271.0,6.0,8.0,8.0,80.0,80.0,846.4,846.4,0.0,0.0643707756678468
302.0,572.0,2272.0,6.0,8.0,8.0,80.0,80.0,836.0,836.0,0.0,2.976190476190475
303.0,572.0,2304.0,6.0,28.0,28.0,280.0,280.0,2926.0,2926.0,0.0,16.666666666666664
304.0,572.0,2305.0,6.0,28.0,28.0,280.0,280.0,2962.4,2962.4,0.0,0.6598004505954297
305.0,572.0,2143.0,6.0,15.0,15.0,240.0,240.0,7931.999999999999,7932.0,0.0,0.0643707756678468
306.0,572.0,2258.0,6.0,15.0,15.0,240.0,240.0,1567.2,1567.2,0.0,9.523809523809524
307.0,572.0,2136.0,6.0,12.0,12.0,120.0,120.0,3172.8,3172.8,0.0,0.0643707756678468
308.0,572.0,2176.0,6.0,85.0,85.0,1360.0,1360.0,44947.99999999999,44947.99999999999,0.0,6.944444444444445
309.0,572.0,2223.0,6.0,85.0,85.0,1360.0,1360.0,2502.4,2502.4,0.0,6.944444444444445
310.0,572.0,2240.0,6.0,85.0,85.0,1360.0,1360.0,8880.800000000001,8880.800000000001,0.0,6.944444444444445
311.0,572.0,2208.0,6.0,103.0,103.0,2060.0,2060.0,54466.40000000001,54466.40000000001,0.0,33.909530124742766
312.0,572.0,2225.0,6.0,103.0,103.0,2060.0,2060.0,3790.400000000001,3790.400000000001,0.0,33.909530124742766
313.0,572.0,2301.0,6.0,103.0,103.0,2472.0,2472.0,54458.16,54458.16,0.0,33.909530124742766
314.0,572.0,2302.0,6.0,103.0,103.0,2472.0,2472.0,9171.12,9171.12,0.0,33.909530124742766
315.0,572.0,2303.0,6.0,103.0,103.0,2472.0,2472.0,17353.44,17353.44,0.0,33.909530124742766
316.0,582.0,4552.0,6.0,3.0,3.0,48.0,48.0,1586.4,1586.4,0.0,0.5952380952380952
317.0,582.0,4554.0,6.0,2.0,2.0,32.0,32.0,1057.6,1057.6,0.0,0.5952380952380952
318.0,582.0,4550.0,6.0,3.0,3.0,24.0,24.0,1586.16,1586.16,0.0,0.5952380952380952
319.0,582.0,4556.0,6.0,1.0,1.0,16.0,16.0,528.8,528.8000000000001,0.0,0.5952380952380952
320.0,632.0,2812.0,6.0,1337.0,750.5294117647059,85568.0,85568.0,240446.08,240446.08,0.0,102.7372009016672
321.0,665.0,3992.0,6.0,26.0,26.5,520.0,520.0,14300.0,14300.0,0.0,6.944444444444445
322.0,665.0,3995.0,6.0,13.0,13.0,520.0,520.0,9890.4,9890.4,0.0,0.5952380952380952
323.0,665.0,3991.0,6.0,393.0,393.0,3930.0,3930.0,186910.8,184270.66666666663,0.0,102.7372009016672
841.0,665.0,6952.0,3.0,68.0,68.0,408.0,408.0,17000.0,17000.0,0.0,1.0577705451586654
1009.0,665.0,3996.0,4.0,18.0,18.0,288.0,288.0,13697.28,13697.28,0.0,0.482780817508851
324.0,680.0,4007.0,6.0,204.0,204.0,4284.0,4284.0,29456.239999999983,29456.239999999983,0.0,105.95238095238096
325.0,680.0,4000.0,6.0,207.0,207.0,4347.0,4347.0,29889.419999999984,29889.419999999984,0.0,105.95238095238096
326.0,680.0,4001.0,6.0,392.0,392.0,8232.0,8232.0,56602.18666666664,56602.18666666664,0.0,212.5
327.0,680.0,4006.0,6.0,54.0,54.0,1134.0,1134.0,7797.239999999996,7797.239999999996,0.0,27.97619047619048
328.0,680.0,3999.0,6.0,219.0,219.0,4599.0,4599.0,31622.139999999985,31622.139999999985,0.0,105.95238095238096
329.0,680.0,4005.0,6.0,32.0,32.0,672.0,672.0,4620.586666666664,4620.586666666664,0.0,10.714285714285714
330.0,680.0,4004.0,6.0,387.0,387.0,10836.0,10836.0,74506.95999999995,74506.95999999995,0.0,102.7372009016672
331.0,680.0,4003.0,6.0,13.0,13.0,273.0,273.0,1877.1133333333323,1877.1133333333323,0.0,2.0202020202020203
332.0,680.0,4002.0,6.0,160.0,160.0,4480.0,4480.0,30803.91111111109,30803.91111111109,0.0,2.525252525252525
333.0,680.0,4008.0,6.0,24.0,24.0,672.0,672.0,4620.586666666664,4620.586666666664,0.0,2.525252525252525
334.0,680.0,3997.0,6.0,77.0,77.0,1617.0,1617.0,11118.28666666666,11118.28666666666,0.0,27.97619047619048
335.0,680.0,3998.0,6.0,23.0,23.0,483.0,483.0,3321.046666666665,3321.046666666665,0.0,10.714285714285714
1011.0,680.0,3997.0,4.0,15.0,15.0,315.0,315.0,2165.8999999999987,2165.8999999999987,0.0,10.714285714285714
1012.0,680.0,3998.0,4.0,31.0,31.0,651.0,651.0,4476.193333333331,4359.30349206349,0.0,10.714285714285714
336.0,681.0,4809.0,6.0,6.0,6.0,240.0,240.0,1650.2095238095228,1650.2095238095228,0.0,0.8946635012386455
337.0,681.0,4810.0,6.0,1.0,1.0,40.0,40.0,275.03492063492047,275.0349206349205,0.0,0.5952380952380952
338.0,681.0,4812.0,6.0,11.0,11.0,440.0,440.0,3025.384126984125,3025.384126984125,0.0,0.8946635012386455
339.0,737.0,4548.0,6.0,40.0,40.0,1600.0,1600.0,11001.39682539682,11001.39682539682,0.0,5.335761920429985
340.0,737.0,4547.0,6.0,39.0,39.0,1560.0,1560.0,4071.6,4071.6,0.0,0.5952380952380952
341.0,764.0,8679.0,6.0,100.0,100.0,800.0,800.0,5500.69841269841,5500.69841269841,0.0,33.909530124742766
342.0,768.0,3097.0,6.0,47.0,47.0,4888.0,4888.0,17499.04,17499.04,0.0,2.525252525252525
343.0,768.0,3096.0,6.0,54.0,54.0,4320.0,4320.0,15465.6,15465.6,0.0,2.525252525252525
344.0,768.0,3098.0,6.0,8.0,8.0,832.0,1610.6666666666667,2978.56,2978.56,0.0,1.0101010101010102
345.0,768.0,3099.0,6.0,1.0,1.0,72.0,72.0,257.76,257.76,0.0,1.0101010101010102
346.0,829.0,3262.0,6.0,73.0,73.0,1752.0,1752.0,38596.560000000005,38596.560000000005,0.0,1.4805278403604765
347.0,829.0,3263.0,6.0,73.0,73.0,1752.0,1752.0,6499.919999999999,6499.919999999999,0.0,20.680740110656423
348.0,829.0,3264.0,6.0,73.0,73.0,1752.0,1752.0,6499.919999999999,6499.919999999999,0.0,41.07142857142857
349.0,829.0,3265.0,6.0,202.0,202.0,4848.0,4848.0,106801.44,106801.44,0.0,33.909530124742766
350.0,829.0,3266.0,6.0,202.0,202.0,4848.0,4848.0,34032.96,34032.96,0.0,33.909530124742766
351.0,829.0,3267.0,6.0,202.0,202.0,4848.0,4848.0,17986.079999999998,17986.079999999998,0.0,33.909530124742766
352.0,829.0,3268.0,6.0,355.0,355.0,8520.0,8520.0,187695.6,184270.66666666663,0.0,182.1428571428572
353.0,829.0,3269.0,6.0,355.0,355.0,8520.0,8520.0,31609.2,31609.2,0.0,182.1428571428572
354.0,829.0,3270.0,6.0,355.0,355.0,8520.0,8520.0,59810.4,59810.4,0.0,182.1428571428572
355.0,829.0,6949.0,6.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,1.0577705451586654
1017.0,829.0,3262.0,4.0,23.0,23.0,552.0,552.0,12160.56,12160.56,0.0,0.482780817508851
1018.0,829.0,3263.0,4.0,23.0,23.0,552.0,552.0,2047.92,2047.92,0.0,4.850748234086219
1019.0,829.0,3264.0,4.0,23.0,23.0,552.0,552.0,2047.92,2047.92,0.0,20.833333333333336
1020.0,829.0,3265.0,4.0,77.0,77.0,1848.0,1848.0,40711.44,40711.44,0.0,1.4805278403604765
1021.0,829.0,3266.0,4.0,77.0,77.0,1848.0,1848.0,12972.96,12972.96,0.0,20.680740110656423
1022.0,829.0,3267.0,4.0,77.0,77.0,1848.0,1848.0,6856.079999999999,6856.079999999999,0.0,41.07142857142857
1023.0,829.0,3268.0,4.0,49.0,49.0,1176.0,1176.0,25907.28,25907.28,0.0,0.482780817508851
1024.0,829.0,3269.0,4.0,49.0,49.0,1176.0,1176.0,4362.96,4362.96,0.0,23.809523809523807
1025.0,829.0,3270.0,4.0,49.0,49.0,1176.0,1176.0,8255.519999999999,8255.519999999999,0.0,4.850748234086219
1026.0,829.0,6949.0,4.0,34.0,34.0,204.0,204.0,8500.0,8500.0,0.0,1.0577705451586654
356.0,834.0,5695.0,6.0,19.0,19.0,114.0,114.0,4750.0,4750.0,0.0,6.944444444444445
357.0,834.0,5774.0,6.0,19.0,19.0,114.0,114.0,4750.0,4750.0,0.0,6.944444444444445
358.0,844.0,172.0,6.0,57.0,57.0,570.0,570.0,18838.5,18838.5,0.0,0.9065550906555088
359.0,844.0,179.0,6.0,50.0,50.0,500.0,500.0,16525.0,16525.0,0.0,0.9065550906555088
360.0,844.0,173.0,6.0,63.0,63.0,630.0,630.0,27757.800000000003,27757.800000000003,0.0,1.4805278403604765
361.0,844.0,184.0,6.0,2.0,2.0,20.0,20.0,661.0,661.0,0.0,0.0643707756678468
362.0,844.0,190.0,6.0,10.0,10.0,200.0,200.0,5288.000000000001,5288.000000000001,0.0,0.0643707756678468
363.0,844.0,189.0,6.0,54.0,54.0,540.0,540.0,14277.600000000002,14277.600000000002,0.0,0.9065550906555088
364.0,847.0,4855.0,6.0,172.0,172.0,6880.0,6880.0,7705.6,7705.6,0.0,5.335761920429985
365.0,847.0,4861.0,6.0,216.0,216.0,43200.0,43200.0,84240.0,84240.0,0.0,5.654745167593132
366.0,847.0,4858.0,6.0,276.0,276.0,11040.0,12280.0,19320.0,19320.0,0.0,165.47619047619045
367.0,847.0,4859.0,6.0,24.0,24.0,960.0,960.0,1075.2,1075.2,0.0,5.654745167593132
368.0,847.0,4856.0,6.0,409.0,409.0,32720.0,32720.0,73620.0,73620.0,0.0,102.7372009016672
369.0,847.0,4857.0,6.0,58.0,58.0,2320.0,2320.0,4060.0,4060.0,0.0,0.6935481707971247
370.0,847.0,4854.0,6.0,86.0,86.0,12900.0,12280.0,22059.0,22059.0,0.0,0.9702651515151516
371.0,847.0,4862.0,6.0,86.0,86.0,12900.0,12280.0,36249.0,36249.0,0.0,0.9702651515151516
372.0,847.0,4860.0,6.0,9.0,9.0,360.0,360.0,943.2,943.2,0.0,1.3536783917676638
373.0,849.0,4544.0,6.0,496.0,496.0,3968.0,3968.0,69440.0,69440.0,0.0,102.7372009016672
