id_fact_ci_cp,id_razon_social,id_curso_perfil,id_fecha,num_cap,prediction_num_cap,total_horas,prediction_total_horas,total_ganancias,prediction_total_ganancias
1124.0,526.0,10389.0,2143.0,0.0,46.0,0.0,2578.282636424399,0.0,7030.799999999999
1125.0,2108.0,10669.0,2143.0,0.0,46.0,0.0,2549.417112802959,0.0,10246.52
1126.0,77.0,8741.0,2143.0,0.0,48.0,0.0,2573.370035765565,0.0,30400.0
1127.0,394.0,10214.0,2143.0,0.0,219.0,0.0,494.2913685840208,0.0,7030.799999999999
1128.0,2139.0,10315.0,2142.0,0.0,219.0,0.0,442.4752657589156,0.0,11456.64
1129.0,970.0,10215.0,2142.0,0.0,46.583333333333336,0.0,2594.4886902625326,0.0,5040.0
1130.0,961.0,9600.0,2143.0,0.0,46.583333333333336,0.0,2563.6564291770223,0.0,4860.0
1131.0,1358.0,9040.0,2142.0,0.0,46.0,0.0,2578.282636424399,0.0,7030.799999999999
1132.0,295.0,10432.0,2143.0,0.0,80.0,0.0,1555.3738359835584,0.0,11538.06
1133.0,2103.0,9151.0,2142.0,0.0,46.0,0.0,2577.941545320547,0.0,11538.06
1134.0,2019.0,9344.0,2143.0,0.0,46.0,0.0,2593.552616601682,0.0,7030.799999999999
1135.0,2047.0,9212.0,2142.0,0.0,219.0,0.0,442.4752657589156,0.0,11456.64
1136.0,1762.0,9158.0,2142.0,0.0,46.0,0.0,2591.759816652036,0.0,4933.12
1137.0,1911.0,8685.0,2142.0,0.0,48.0,0.0,2570.1552611793045,0.0,4620.586666666664
1138.0,1884.0,10119.0,2143.0,0.0,46.583333333333336,0.0,2578.527617430186,0.0,3136.0000000000005
1139.0,746.0,9598.0,2143.0,0.0,80.0,0.0,1588.2234439056951,0.0,5609.52
1140.0,1406.0,9893.0,2143.0,0.0,46.583333333333336,0.0,2583.307308373845,0.0,25505.914168136384
1141.0,376.0,10437.0,2142.0,0.0,46.583333333333336,0.0,2572.639153784013,0.0,4588.816
1142.0,2192.0,8954.0,2143.0,0.0,46.0,0.0,2581.742392016447,0.0,11737.600000000002
1143.0,1841.0,9886.0,2142.0,0.0,219.0,0.0,519.6201894533474,0.0,4620.586666666664
1144.0,544.0,8882.0,2142.0,0.0,219.0,0.0,511.3655930411656,0.0,1612.22
1145.0,2051.0,8888.0,2143.0,0.0,219.0,0.0,509.3686773729164,0.0,4620.586666666664
1146.0,945.0,8966.0,2143.0,0.0,115.0,0.0,1074.5513672035772,0.0,6715.673756613755
1147.0,2187.0,10828.0,2142.0,0.0,46.583333333333336,0.0,2561.902057280636,0.0,4737.599999999999
1148.0,298.0,8708.0,2142.0,0.0,46.0,0.0,2593.552616601682,0.0,7030.799999999999
1149.0,128.0,8878.0,2143.0,0.0,46.0,0.0,2549.417112802959,0.0,10246.52
1150.0,499.0,9074.0,2142.0,0.0,46.583333333333336,0.0,2355.829139436468,0.0,25505.914168136384
1151.0,127.0,9983.0,2143.0,0.0,48.0,0.0,2579.3026579822067,0.0,4620.586666666664
1152.0,1276.0,8746.0,2143.0,0.0,47.0,0.0,2571.394761394931,0.0,30528.87619047617
1153.0,1487.0,9719.0,2142.0,0.0,47.0,0.0,2572.536787045992,0.0,25853.282539682525
1154.0,1729.0,10439.0,2142.0,0.0,80.0,0.0,1558.1834833201606,0.0,27685.40529100528
1155.0,995.0,10568.0,2142.0,0.0,115.0,0.0,1076.9944266554553,0.0,11456.64
1156.0,1664.0,9862.0,2143.0,0.0,219.0,0.0,493.7521154385645,0.0,800.0
1157.0,1343.0,9732.0,2143.0,0.0,46.0,0.0,2578.282636424399,0.0,7030.799999999999
1158.0,823.0,10784.0,2143.0,0.0,115.0,0.0,1129.6429731499989,0.0,6715.673756613755
1159.0,2148.0,10527.0,2143.0,0.0,48.0,0.0,2573.370035765565,0.0,30400.0
1160.0,1406.0,9892.0,2143.0,0.0,115.0,0.0,1072.772042195185,0.0,6715.673756613755
1161.0,1917.0,8802.0,2143.0,0.0,46.583333333333336,0.0,2601.8201689597804,0.0,4160.0
1162.0,1701.0,11096.0,2142.0,0.0,46.0,0.0,2574.7738723809484,0.0,10194.64
1163.0,1841.0,9886.0,2143.0,0.0,219.0,0.0,519.6201894533474,0.0,4620.586666666664
1164.0,496.0,9282.0,2143.0,0.0,48.0,0.0,2557.0370508934025,0.0,10246.52
1165.0,1845.0,11050.0,2142.0,0.0,46.0,0.0,2594.386323524511,0.0,11700.0
1166.0,1479.0,9082.0,2142.0,0.0,80.0,0.0,1525.3619644072492,0.0,11456.64
1167.0,547.0,9112.0,2142.0,0.0,47.0,0.0,2590.1735056156645,0.0,27090.939682539665
1168.0,1646.0,8825.0,2143.0,0.0,46.583333333333336,0.0,2577.6635114754204,0.0,6715.673756613755
1169.0,2175.0,10583.0,2143.0,0.0,46.583333333333336,0.0,2554.6330701092843,0.0,33004.19047619046
1170.0,1358.0,9961.0,2143.0,0.0,46.0,0.0,2578.282636424399,0.0,7030.799999999999
1171.0,1275.0,9912.0,2142.0,0.0,46.583333333333336,0.0,2542.4178165400986,0.0,4588.816
1172.0,1710.0,10512.0,2142.0,0.0,80.0,0.0,1554.7441127848465,0.0,8964.48
1173.0,942.0,10311.0,2142.0,0.0,47.0,0.0,2613.1421155285675,0.0,30528.87619047617
1174.0,469.0,9836.0,2142.0,0.0,46.0,0.0,2550.250819725788,0.0,11538.06
1175.0,505.0,10101.0,2143.0,0.0,115.0,0.0,1076.9944266554553,0.0,11456.64
1176.0,635.0,9479.0,2142.0,0.0,46.583333333333336,0.0,2576.4946308907706,0.0,3746.8259410430833
1177.0,759.0,9700.0,2143.0,0.0,80.0,0.0,1561.0674903344948,0.0,5609.52
1178.0,986.0,9772.0,2142.0,0.0,46.0,0.0,2591.759816652036,0.0,4933.12
1179.0,980.0,10016.0,2142.0,0.0,115.0,0.0,1076.9944266554553,0.0,11456.64
1180.0,1006.0,8894.0,2143.0,0.0,48.0,0.0,2159.959880257829,0.0,2040.0
1181.0,941.0,10591.0,2143.0,0.0,46.0,0.0,2566.2431140671138,0.0,11538.06
1182.0,177.0,10245.0,2142.0,0.0,46.0,0.0,2577.941545320547,0.0,11538.06
1183.0,481.0,10787.0,2143.0,0.0,115.0,0.0,1141.2686636549074,0.0,633.6
1184.0,190.0,9986.0,2143.0,0.0,219.0,0.0,490.9344440501768,0.0,3763.2
1185.0,965.0,10241.0,2143.0,0.0,46.0,0.0,2594.386323524511,0.0,27228.457142857125
1186.0,1855.0,9801.0,2142.0,0.0,46.0,0.0,2152.9446743157346,0.0,11456.64
1187.0,2019.0,10971.0,2143.0,0.0,46.0,0.0,2591.759816652036,0.0,4933.12
1188.0,1793.0,10371.0,2143.0,0.0,80.0,0.0,1541.291116039141,0.0,1612.22
1189.0,1238.0,9304.0,2142.0,0.0,80.0,0.0,1572.8523727309544,0.0,633.6
1190.0,657.0,10357.0,2142.0,0.0,115.0,0.0,1114.5501673918802,0.0,5609.52
1191.0,1406.0,9896.0,2142.0,0.0,46.583333333333336,0.0,2564.528564153112,0.0,11456.64
1192.0,1406.0,9890.0,2143.0,0.0,219.0,0.0,496.4248436492521,0.0,3520.446984126982
1193.0,1750.0,10060.0,2142.0,0.0,46.583333333333336,0.0,2555.2170750553373,0.0,6715.673756613755
1194.0,376.0,10435.0,2143.0,0.0,46.583333333333336,0.0,2572.639153784013,0.0,4588.816
1195.0,2213.0,8837.0,2143.0,0.0,80.0,0.0,1583.774027253373,0.0,1612.22
1196.0,1655.0,9577.0,2143.0,0.0,219.0,0.0,494.2913685840208,0.0,7030.799999999999
1197.0,1545.0,8890.0,2143.0,0.0,48.0,0.0,2588.934005400038,0.0,4620.586666666664
1198.0,1457.0,10045.0,2143.0,0.0,47.0,0.0,2587.785355950578,0.0,27090.939682539665
1199.0,1301.0,9410.0,2142.0,0.0,48.0,0.0,2143.8001046952445,0.0,29696.0
1200.0,175.0,10388.0,2142.0,0.0,47.0,0.0,2580.68080150137,0.0,4588.816
1201.0,657.0,10359.0,2142.0,0.0,46.0,0.0,2574.7738723809484,0.0,10194.64
1202.0,1588.0,8285.0,2143.0,0.0,48.0,0.0,2555.28407292614,0.0,4440.0
1203.0,1018.0,8783.0,2143.0,0.0,46.0,0.0,2581.742392016447,0.0,11737.600000000002
1204.0,1755.0,10447.0,2142.0,0.0,46.583333333333336,0.0,2128.29625998704,0.0,33004.19047619046
1205.0,1270.0,9117.0,2143.0,0.0,115.0,0.0,1083.9401147019703,0.0,6715.673756613755
1206.0,986.0,9771.0,2143.0,0.0,46.0,0.0,2591.759816652036,0.0,4933.12
1207.0,376.0,10437.0,2143.0,0.0,46.583333333333336,0.0,2572.639153784013,0.0,4588.816
1208.0,176.0,8232.0,2143.0,0.0,115.0,0.0,1076.9944266554553,0.0,11456.64
1209.0,70.0,10049.0,2143.0,0.0,46.0,0.0,2162.3455481540764,0.0,25505.914168136384
1210.0,2056.0,9808.0,2143.0,0.0,46.583333333333336,0.0,2555.1640989164475,0.0,11538.06
1211.0,1301.0,9410.0,2143.0,0.0,48.0,0.0,2143.8001046952445,0.0,29696.0
1212.0,1539.0,10351.0,2142.0,0.0,46.0,0.0,2142.665010574146,0.0,24873.120000000003
1213.0,1453.0,8243.0,2142.0,0.0,219.0,0.0,435.5806782123286,0.0,11538.06
1214.0,1468.0,8844.0,2143.0,0.0,47.0,0.0,2140.974225656351,0.0,27090.939682539665
1215.0,1753.0,9508.0,2142.0,0.0,47.0,0.0,2586.227346500254,0.0,3685.467936507934
1216.0,376.0,9317.0,2142.0,0.0,46.583333333333336,0.0,2580.68080150137,0.0,4588.816
1217.0,1619.0,9427.0,2143.0,0.0,47.0,0.0,2571.394761394931,0.0,30528.87619047617
1218.0,2104.0,8345.0,2143.0,0.0,219.0,0.0,519.6201894533474,0.0,4440.0
1219.0,1795.0,10982.0,2142.0,0.0,219.0,0.0,497.3834129375059,0.0,10194.64
1220.0,1349.0,10202.0,2142.0,0.0,80.0,0.0,1579.2047621606505,0.0,25505.914168136384
1221.0,2175.0,10583.0,2142.0,0.0,46.583333333333336,0.0,2554.6330701092843,0.0,33004.19047619046
1222.0,125.0,9008.0,2142.0,0.0,48.0,0.0,2575.456825172401,0.0,2040.0
1223.0,382.0,8234.0,2143.0,0.0,115.0,0.0,1101.344816530927,0.0,6715.673756613755
1224.0,381.0,9903.0,2142.0,0.0,46.0,0.0,2572.9810724313024,0.0,4812.799999999999
1225.0,1882.0,9003.0,2142.0,0.0,80.0,0.0,1611.765651563986,0.0,633.6
1226.0,1402.0,8962.0,2143.0,0.0,115.0,0.0,1104.806653599127,0.0,6715.673756613755
1227.0,752.0,8999.0,2142.0,0.0,46.0,0.0,2576.645595354832,0.0,25505.914168136384
1228.0,2195.0,8610.0,2143.0,0.0,46.0,0.0,2562.720355516172,0.0,10609.2
1229.0,485.0,10503.0,2142.0,0.0,115.0,0.0,1105.990972916468,0.0,6715.673756613755
1230.0,351.0,9583.0,2142.0,0.0,115.0,0.0,1079.7536371451456,0.0,3685.467936507934
1231.0,317.0,10237.0,2142.0,0.0,115.0,0.0,1076.9944266554553,0.0,11456.64
1232.0,885.0,8255.0,2143.0,0.0,80.0,0.0,1526.2709600877602,0.0,10194.64
1233.0,487.0,10106.0,2142.0,0.0,115.0,0.0,1114.5501673918802,0.0,7030.799999999999
1234.0,1882.0,9003.0,2143.0,0.0,80.0,0.0,1611.765651563986,0.0,633.6
1235.0,1609.0,9816.0,2142.0,0.0,48.0,0.0,2606.279775957449,0.0,28992.0
1236.0,1532.0,9274.0,2143.0,0.0,46.0,0.0,2593.552616601682,0.0,10246.52
1237.0,1413.0,9397.0,2142.0,0.0,48.0,0.0,2169.5145119827826,0.0,10246.52
1238.0,2053.0,9407.0,2143.0,0.0,48.0,0.0,2575.456825172401,0.0,2040.0
1239.0,496.0,9280.0,2142.0,0.0,115.0,0.0,1141.2686636549074,0.0,633.6
1240.0,174.0,9847.0,2143.0,0.0,80.0,0.0,1561.0674903344948,0.0,5609.52
1241.0,1855.0,8267.0,2143.0,0.0,46.0,0.0,2562.720355516172,0.0,10609.2
1242.0,351.0,9580.0,2142.0,0.0,80.0,0.0,1537.2832899194796,0.0,4588.816
1243.0,1257.0,9655.0,2143.0,0.0,115.0,0.0,1114.5501673918802,0.0,7030.799999999999
1244.0,523.0,9457.0,2142.0,0.0,46.583333333333336,0.0,2578.527617430186,0.0,3136.0000000000005
1245.0,716.0,10006.0,2142.0,0.0,48.0,0.0,2575.456825172401,0.0,2040.0
1246.0,77.0,8742.0,2143.0,0.0,48.0,0.0,2586.013967273629,0.0,11258.0
1247.0,1350.0,10373.0,2142.0,0.0,46.583333333333336,0.0,2568.0368699933056,0.0,4588.816
1248.0,382.0,8235.0,2142.0,0.0,48.0,0.0,2567.2352230528954,0.0,28992.0
1249.0,459.0,10522.0,2143.0,0.0,115.0,0.0,1091.3132441741068,0.0,7030.799999999999
1250.0,523.0,9457.0,2143.0,0.0,46.583333333333336,0.0,2578.527617430186,0.0,3136.0000000000005
1251.0,1755.0,10448.0,2142.0,0.0,46.583333333333336,0.0,2564.962254589296,0.0,4588.816
1252.0,2119.0,9672.0,2143.0,0.0,219.0,0.0,519.6201894533474,0.0,4440.0
1253.0,1640.0,10021.0,2143.0,0.0,80.0,0.0,1588.4360795243297,0.0,5609.52
1254.0,1748.0,9825.0,2143.0,0.0,115.0,0.0,1100.6965055417854,0.0,6715.673756613755
1255.0,20.0,8664.0,2142.0,0.0,46.0,0.0,2138.752493272408,0.0,7030.799999999999
1256.0,627.0,8541.0,2143.0,0.0,80.0,0.0,1537.5808903229076,0.0,10194.64
1257.0,241.0,9723.0,2142.0,0.0,48.0,0.0,2586.013967273629,0.0,11258.0
1258.0,1545.0,8889.0,2142.0,0.0,48.0,0.0,2588.934005400038,0.0,1612.22
1259.0,273.0,9546.0,2143.0,0.0,115.0,0.0,1088.5540336844165,0.0,11538.06
1260.0,2240.0,8922.0,2142.0,0.0,46.0,0.0,2575.6075793037776,0.0,11456.64
1261.0,222.0,11043.0,2142.0,0.0,48.0,0.0,2606.279775957449,0.0,28992.0
1262.0,810.0,10427.0,2143.0,0.0,80.0,0.0,1559.0924790006716,0.0,5609.52
1263.0,2052.0,9290.0,2142.0,0.0,46.0,0.0,2152.397397118493,0.0,11538.06
1264.0,884.0,9810.0,2143.0,0.0,46.583333333333336,0.0,2588.889222239948,0.0,3746.8259410430833
1265.0,641.0,9208.0,2142.0,0.0,47.0,0.0,2574.60918435104,0.0,11538.06
1266.0,1847.0,10677.0,2142.0,0.0,115.0,0.0,1101.344816530927,0.0,10194.64
1267.0,2185.0,8936.0,2143.0,0.0,46.0,0.0,2578.282636424399,0.0,7030.799999999999
1268.0,6.0,10423.0,2142.0,0.0,115.0,0.0,1114.5501673918802,0.0,7030.799999999999
1269.0,2023.0,9747.0,2143.0,0.0,115.0,0.0,874.1518051026974,0.0,6715.673756613755
1270.0,499.0,9073.0,2142.0,0.0,46.583333333333336,0.0,2315.874321873172,0.0,4588.816
1271.0,1685.0,8294.0,2143.0,0.0,46.0,0.0,2128.1392627087075,0.0,11538.06
1272.0,599.0,8404.0,2142.0,0.0,46.0,0.0,2575.6075793037776,0.0,21727.758730158715
1273.0,2110.0,8769.0,2142.0,0.0,115.0,0.0,1088.5540336844165,0.0,11538.06
1274.0,1834.0,8705.0,2143.0,0.0,80.0,0.0,1548.4792484369714,0.0,11538.06
1275.0,2131.0,9867.0,2142.0,0.0,46.583333333333336,0.0,2580.68080150137,0.0,4737.599999999999
1276.0,503.0,10181.0,2143.0,0.0,46.0,0.0,2591.759816652036,0.0,4933.12
1277.0,753.0,9226.0,2142.0,0.0,115.0,0.0,1114.5501673918802,0.0,7030.799999999999
1278.0,226.0,9695.0,2142.0,0.0,115.0,0.0,1100.6965055417854,0.0,3694.08
1279.0,494.0,8257.0,2142.0,0.0,80.0,0.0,1548.593220154627,0.0,11205.6
1280.0,1549.0,9765.0,2142.0,0.0,48.0,0.0,2586.013967273629,0.0,11258.0
1281.0,79.0,8953.0,2142.0,0.0,47.0,0.0,2573.7287274117,0.0,27090.939682539665
1282.0,1267.0,9279.0,2142.0,0.0,115.0,0.0,1132.4606445383863,0.0,1680.0
1283.0,1798.0,10681.0,2142.0,0.0,48.0,0.0,2544.798501601315,0.0,4620.586666666664
1284.0,763.0,8798.0,2142.0,0.0,80.0,0.0,1585.339436891361,0.0,29696.0
1285.0,2187.0,10828.0,2143.0,0.0,46.583333333333336,0.0,2561.902057280636,0.0,4737.599999999999
1286.0,1913.0,8247.0,2143.0,0.0,46.583333333333336,0.0,2584.662430142856,0.0,3136.0000000000005
1287.0,974.0,9366.0,2143.0,0.0,46.0,0.0,2578.282636424399,0.0,7030.799999999999
1288.0,1702.0,9354.0,2142.0,0.0,219.0,0.0,497.3834129375059,0.0,3685.467936507934
1289.0,1333.0,9137.0,2142.0,0.0,115.0,0.0,1079.7536371451456,0.0,3763.2
1290.0,967.0,8787.0,2143.0,0.0,115.0,0.0,1088.5540336844165,0.0,11538.06
1291.0,1612.0,8766.0,2143.0,0.0,46.583333333333336,0.0,2583.4096751118664,0.0,4588.816
1292.0,1677.0,9933.0,2143.0,0.0,48.0,0.0,2570.1552611793045,0.0,4620.586666666664
1293.0,1635.0,8697.0,2143.0,0.0,46.0,0.0,2593.552616601682,0.0,7030.799999999999
1294.0,1401.0,10283.0,2143.0,0.0,47.0,0.0,2580.68080150137,0.0,4588.816
1295.0,2133.0,9248.0,2143.0,0.0,46.0,0.0,2572.639153784013,0.0,4588.816
1296.0,1476.0,8958.0,2142.0,0.0,80.0,0.0,1559.0924790006716,0.0,4872.959999999999
1297.0,2128.0,8573.0,2142.0,0.0,46.0,0.0,2578.282636424399,0.0,7030.799999999999
1298.0,1885.0,8717.0,2142.0,0.0,46.0,0.0,2581.742392016447,0.0,11737.600000000002
1299.0,2003.0,8793.0,2143.0,0.0,46.0,0.0,2575.6075793037776,0.0,11456.64
1300.0,2150.0,9887.0,2142.0,0.0,46.0,0.0,2549.417112802959,0.0,10246.52
1301.0,249.0,9909.0,2142.0,0.0,46.0,0.0,2614.6521322083318,0.0,21727.758730158715
1302.0,2231.0,10113.0,2143.0,0.0,46.583333333333336,0.0,2166.090697444848,0.0,4480.0
1303.0,1955.0,10293.0,2142.0,0.0,80.0,0.0,1559.0924790006716,0.0,5609.52
1304.0,2206.0,9596.0,2142.0,0.0,46.583333333333336,0.0,2586.07155085156,0.0,4588.816
1305.0,642.0,9032.0,2142.0,0.0,115.0,0.0,1074.5513672035772,0.0,3746.8259410430833
1306.0,182.0,10671.0,2142.0,0.0,46.583333333333336,0.0,2580.3125511285502,0.0,3840.0
1307.0,961.0,9599.0,2143.0,0.0,46.583333333333336,0.0,2581.8447587544683,0.0,4680.0
1308.0,1597.0,9610.0,2142.0,0.0,115.0,0.0,1088.5540336844165,0.0,11538.06
1309.0,24.0,9012.0,2142.0,0.0,115.0,0.0,1100.6965055417854,0.0,6715.673756613755
1310.0,1338.0,11132.0,2142.0,0.0,46.583333333333336,0.0,2554.225158085919,0.0,4588.816
1311.0,2116.0,9296.0,2142.0,0.0,46.0,0.0,2594.386323524511,0.0,11258.0
1312.0,1636.0,10445.0,2143.0,0.0,46.0,0.0,2156.582543606742,0.0,4933.12
1313.0,413.0,9793.0,2142.0,0.0,80.0,0.0,1526.2709600877602,0.0,5609.52
1314.0,971.0,9451.0,2142.0,0.0,115.0,0.0,1088.5540336844165,0.0,11538.06
1315.0,168.0,9027.0,2142.0,0.0,80.0,0.0,1553.1413825702507,0.0,8964.48
1316.0,759.0,9700.0,2142.0,0.0,80.0,0.0,1561.0674903344948,0.0,5609.52
1317.0,612.0,8229.0,2142.0,0.0,115.0,0.0,1069.2932195466597,0.0,4588.816
1318.0,812.0,10903.0,2143.0,0.0,47.0,0.0,2140.974225656351,0.0,27090.939682539665
1319.0,466.0,9269.0,2143.0,0.0,46.0,0.0,2594.386323524511,0.0,11258.0
1320.0,1441.0,10663.0,2142.0,0.0,115.0,0.0,1080.5392461892802,0.0,7030.799999999999
1321.0,950.0,8751.0,2142.0,0.0,80.0,0.0,1537.5808903229076,0.0,10194.64
1322.0,63.0,10525.0,2143.0,0.0,46.0,0.0,2581.742392016447,0.0,11737.600000000002
1323.0,1698.0,9445.0,2142.0,0.0,46.0,0.0,2591.759816652036,0.0,4933.12
1324.0,1470.0,9753.0,2143.0,0.0,115.0,0.0,1076.9944266554553,0.0,11456.64
1325.0,375.0,9306.0,2143.0,0.0,46.0,0.0,2555.1640989164475,0.0,11538.06
1326.0,643.0,9965.0,2143.0,0.0,48.0,0.0,2557.0370508934025,0.0,10246.52
1327.0,31.0,9927.0,2143.0,0.0,46.583333333333336,0.0,2591.049647631927,0.0,4480.0
1328.0,1263.0,8249.0,2143.0,0.0,46.0,0.0,2578.282636424399,0.0,7030.799999999999
1329.0,2137.0,10018.0,2143.0,0.0,115.0,0.0,1069.2932195466597,0.0,6715.673756613755
1330.0,20.0,10360.0,2143.0,0.0,46.0,0.0,2594.386323524511,0.0,11258.0
1331.0,1430.0,9589.0,2143.0,0.0,115.0,0.0,1090.1168070685703,0.0,6715.673756613755
1332.0,1779.0,10138.0,2143.0,0.0,46.0,0.0,2578.282636424399,0.0,7030.799999999999
1333.0,1960.0,8874.0,2143.0,0.0,46.0,0.0,2574.7738723809484,0.0,10194.64
1334.0,1545.0,10287.0,2143.0,0.0,80.0,0.0,1555.8748425122935,0.0,28992.0
1335.0,1886.0,8281.0,2142.0,0.0,219.0,0.0,494.2913685840208,0.0,7030.799999999999
1336.0,2216.0,9534.0,2143.0,0.0,46.0,0.0,2578.822002259886,0.0,11538.06
1337.0,1702.0,9354.0,2143.0,0.0,219.0,0.0,497.3834129375059,0.0,3685.467936507934
1338.0,295.0,10432.0,2142.0,0.0,80.0,0.0,1555.3738359835584,0.0,11538.06
1339.0,189.0,10257.0,2143.0,0.0,48.0,0.0,2570.1552611793045,0.0,4620.586666666664
1340.0,2195.0,8611.0,2142.0,0.0,46.0,0.0,2563.554062439001,0.0,11538.06
1341.0,1767.0,8226.0,2142.0,0.0,46.0,0.0,2594.386323524511,0.0,27228.457142857125
1342.0,259.0,9945.0,2142.0,0.0,80.0,0.0,1525.3619644072492,0.0,11456.64
1343.0,320.0,10731.0,2142.0,0.0,47.0,0.0,2567.7429871092204,0.0,11538.06
1344.0,1886.0,8279.0,2143.0,0.0,80.0,0.0,1548.4792484369714,0.0,11538.06
1345.0,286.0,8927.0,2143.0,0.0,46.0,0.0,2156.582543606742,0.0,4933.12
1346.0,317.0,10237.0,2143.0,0.0,115.0,0.0,1076.9944266554553,0.0,11456.64
1347.0,657.0,8638.0,2143.0,0.0,115.0,0.0,1076.9944266554553,0.0,11456.64
1348.0,329.0,9630.0,2143.0,0.0,115.0,0.0,1080.8528265756208,0.0,6715.673756613755
1349.0,381.0,9039.0,2143.0,0.0,115.0,0.0,1079.7536371451456,0.0,3763.2
1350.0,1502.0,9999.0,2142.0,0.0,115.0,0.0,1130.0252117541272,0.0,29696.0
1351.0,1393.0,9742.0,2142.0,0.0,48.0,0.0,2586.1163340116505,0.0,4440.0
1352.0,952.0,8867.0,2142.0,0.0,219.0,0.0,442.4752657589156,0.0,11456.64
1353.0,1313.0,8265.0,2142.0,0.0,46.0,0.0,2139.81850892572,0.0,11538.06
1354.0,1349.0,10203.0,2143.0,0.0,46.583333333333336,0.0,2155.4774668811474,0.0,25505.914168136384
1355.0,458.0,8569.0,2142.0,0.0,80.0,0.0,1583.654260675295,0.0,4440.0
1356.0,1795.0,10981.0,2143.0,0.0,47.0,0.0,2154.100391046365,0.0,30528.87619047617
1357.0,240.0,10295.0,2143.0,0.0,46.583333333333336,0.0,2561.902057280636,0.0,4737.599999999999
1358.0,1025.0,10559.0,2143.0,0.0,46.583333333333336,0.0,2315.874321873172,0.0,4588.816
1359.0,1464.0,10393.0,2142.0,0.0,46.583333333333336,0.0,2566.8625301698808,0.0,11538.06
1360.0,1921.0,9474.0,2143.0,0.0,80.0,0.0,1561.0674903344948,0.0,7030.799999999999
1361.0,375.0,9307.0,2143.0,0.0,46.0,0.0,2572.639153784013,0.0,4588.816
1362.0,1550.0,10226.0,2142.0,0.0,48.0,0.0,2143.8001046952445,0.0,29696.0
1363.0,891.0,10034.0,2142.0,0.0,115.0,0.0,1124.3740841698486,0.0,2040.0
1364.0,1436.0,8734.0,2143.0,0.0,46.0,0.0,2594.386323524511,0.0,11258.0
1365.0,387.0,10267.0,2143.0,0.0,115.0,0.0,1079.7536371451456,0.0,6160.7822222222185
1366.0,2251.0,9543.0,2143.0,0.0,46.583333333333336,0.0,2581.742040386296,0.0,3136.0000000000005
1367.0,1002.0,8835.0,2142.0,0.0,47.0,0.0,2580.68080150137,0.0,4588.816
1368.0,581.0,10425.0,2142.0,0.0,46.0,0.0,2572.9810724313024,0.0,4812.799999999999
1369.0,1822.0,8934.0,2142.0,0.0,46.583333333333336,0.0,2158.544124039693,0.0,17160.0
1370.0,1577.0,10714.0,2142.0,0.0,219.0,0.0,442.4752657589156,0.0,11700.0
1371.0,1549.0,9766.0,2143.0,0.0,48.0,0.0,2586.013967273629,0.0,11258.0
1372.0,883.0,9432.0,2142.0,0.0,115.0,0.0,1114.5501673918802,0.0,7030.799999999999
1373.0,1854.0,8273.0,2142.0,0.0,46.0,0.0,2593.552616601682,0.0,10246.52
1374.0,2103.0,9149.0,2143.0,0.0,46.0,0.0,2572.9810724313024,0.0,4812.799999999999
1375.0,1253.0,8948.0,2142.0,0.0,47.0,0.0,2570.6633768657807,0.0,25853.282539682525
1376.0,1865.0,9519.0,2142.0,0.0,46.0,0.0,2132.133017080708,0.0,24873.120000000003
1377.0,1838.0,10383.0,2143.0,0.0,46.0,0.0,2597.3063616509203,0.0,1928.88
1378.0,1597.0,9609.0,2142.0,0.0,115.0,0.0,1088.5540336844165,0.0,11538.06
