id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,tipo,area_familia,especialidad_sector,curso_perfil,modalidad,carga_horaria,costo,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
2143,212,4944,2142,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de montacargas,online,8,14.72,31-01-2023,31,1,2023,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
2040,212,4947,2143,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de cargadora frontal,presencial,8,528.72,28-02-2023,28,2,2023,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
1944,212,4949,2143,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de grúa,presencial,16,528.8,28-02-2023,28,2,2023,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
2150,212,4950,2143,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de grúa,online,16,29.44,28-02-2023,28,2,2023,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
2031,212,4945,2143,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de grúa de boom articulado,presencial,16,528.8,28-02-2023,28,2,2023,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
2078,212,4942,2143,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de montacargas,presencial,8,528.72,28-02-2023,28,2,2023,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
2171,212,4953,2143,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de telehandler,presencial,8,528.72,28-02-2023,28,2,2023,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
1998,212,4956,2143,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,supervisión de maniobras de izaje,presencial,16,528.8,28-02-2023,28,2,2023,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
964,212,4958,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,aparejamiento de maniobras de izaje,presencial,16,528.8,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
965,212,4959,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,aparejamiento de maniobras de izaje,online,16,29.44,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
966,212,4955,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de camión petrolero macho,presencial,8,528.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
967,212,4965,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de camión petrolero macho,online,8,14.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
968,212,4947,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de cargadora frontal,presencial,8,528.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
969,212,4948,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de cargadora frontal,online,8,14.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
970,212,4943,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de excavadora,presencial,8,528.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
971,212,4962,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de excavadora,online,8,14.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
972,212,4949,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de grúa,presencial,16,528.8,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
973,212,4950,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de grúa,online,16,29.44,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
974,212,4945,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de grúa de boom articulado,presencial,16,528.8,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
975,212,4946,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de grúa de boom articulado,online,16,29.44,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
976,212,4942,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de montacargas,presencial,8,528.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
977,212,4944,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de montacargas,online,8,14.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
978,212,4951,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de plataforma elevadora de personal (manlift),presencial,8,528.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
979,212,4952,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de plataforma elevadora de personal (manlift),online,8,96.64,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
980,212,4953,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de telehandler,presencial,8,528.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
981,212,4963,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de telehandler,online,8,14.72,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
982,212,4956,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,supervisión de maniobras de izaje,presencial,16,528.8,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
983,212,4957,4,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,supervisión de maniobras de izaje,online,16,29.44,31-12-2019,31,12,2019,bcibureau certificacion & inspeccion de equipos s.a.,calificado,operador de capacitación,25-11-2021,quito,pichincha
75,220,2483,6,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,presencial,40,68.4,31-12-2021,31,12,2021,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
76,220,2484,6,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,presencial,40,150.0,31-12-2021,31,12,2021,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
77,220,2485,6,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,virtual,40,162.8,31-12-2021,31,12,2021,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
78,220,2486,6,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,virtual,40,162.8,31-12-2021,31,12,2021,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
79,220,6232,6,perfil,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6,250.0,31-12-2021,31,12,2021,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
80,220,6233,6,perfil,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6,250.0,31-12-2021,31,12,2021,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
81,220,2479,6,curso,alimentación gastronomía y turismo,elaboración tecnología y producción de alimentos,manipulación de alimentos,presencial,40,68.4,31-12-2021,31,12,2021,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
82,220,2480,6,curso,alimentación gastronomía y turismo,elaboración tecnología y producción de alimentos,manipulación de alimentos,presencial,40,760.8,31-12-2021,31,12,2021,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
83,220,2481,6,curso,alimentación gastronomía y turismo,elaboración tecnología y producción de alimentos,manipulación de alimentos,virtual,40,45.2,31-12-2021,31,12,2021,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
84,220,2482,6,curso,alimentación gastronomía y turismo,elaboración tecnología y producción de alimentos,manipulación de alimentos,virtual,40,463.6,31-12-2021,31,12,2021,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
2135,220,2484,2142,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,presencial,40,150.0,31-01-2023,31,1,2023,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
2090,220,6233,2142,perfil,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6,250.0,31-01-2023,31,1,2023,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
2189,220,2479,2142,curso,alimentación gastronomía y turismo,elaboración tecnología y producción de alimentos,manipulación de alimentos,presencial,40,68.4,31-01-2023,31,1,2023,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
828,220,2483,3,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,presencial,40,68.4,31-12-2018,31,12,2018,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
829,220,2484,3,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,presencial,40,150.0,31-12-2018,31,12,2018,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
830,220,2485,3,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,virtual,40,162.8,31-12-2018,31,12,2018,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
831,220,2486,3,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,virtual,40,162.8,31-12-2018,31,12,2018,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
832,220,6232,3,perfil,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6,250.0,31-12-2018,31,12,2018,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
833,220,6233,3,perfil,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6,250.0,31-12-2018,31,12,2018,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
2127,220,2480,2143,curso,alimentación gastronomía y turismo,elaboración tecnología y producción de alimentos,manipulación de alimentos,presencial,40,760.8,28-02-2023,28,2,2023,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
2038,220,2481,2143,curso,alimentación gastronomía y turismo,elaboración tecnología y producción de alimentos,manipulación de alimentos,virtual,40,45.2,28-02-2023,28,2,2023,benalcazar lucano hugo cesar,calificado,operador de capacitación,16-04-2021,ibarra,imbabura
