id_fact_oec_rs,id_razon_social,id_fecha,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
3362,1494,867,13-02-2021,13,2,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3374,1494,1076,16-03-2022,16,3,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3429,1494,1842,27-01-2021,27,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3420,1494,1723,25-05-2019,25,5,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3359,1494,763,11-09-2021,11,9,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3416,1494,1672,24-08-2020,24,8,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3306,1494,10,01-01-2021,1,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3307,1494,17,01-02-2022,1,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3309,1494,30,01-05-2021,1,5,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3311,1494,51,01-09-2019,1,9,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3312,1494,65,01-11-2020,1,11,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3314,1494,90,02-03-2021,2,3,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3315,1494,134,02-11-2021,2,11,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3318,1494,188,03-08-2020,3,8,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3320,1494,221,04-01-2021,4,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3323,1494,302,05-02-2022,5,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3325,1494,335,05-08-2020,5,8,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3326,1494,342,05-09-2020,5,9,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3329,1494,364,06-01-2019,6,1,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3330,1494,366,06-01-2021,6,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3331,1494,380,06-03-2022,6,3,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3335,1494,442,07-02-2022,7,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3336,1494,447,07-03-2021,7,3,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3340,1494,494,07-11-2021,7,11,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3342,1494,580,09-02-2021,9,2,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3343,1494,581,09-02-2022,9,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3344,1494,603,09-06-2022,9,6,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3345,1494,624,09-10-2020,9,10,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3347,1494,644,10-01-2021,10,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3349,1494,651,10-02-2022,10,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3351,1494,685,10-08-2020,10,8,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3354,1494,720,11-02-2021,11,2,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3355,1494,721,11-02-2022,11,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3360,1494,788,12-01-2021,12,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3361,1494,789,12-01-2022,12,1,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3363,1494,868,13-02-2022,13,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3364,1494,928,14-01-2021,14,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3376,1494,1087,16-05-2022,16,5,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3382,1494,1173,17-08-2020,17,8,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3387,1494,1254,18-10-2020,18,10,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3388,1494,1274,19-01-2021,19,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3389,1494,1281,19-02-2022,19,2,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3390,1494,1294,19-05-2021,19,5,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3394,1494,1327,19-10-2020,19,10,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3396,1494,1344,20-01-2021,20,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3404,1494,1557,22-12-2019,22,12,2019,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3406,1494,1570,23-02-2021,23,2,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3413,1494,1656,24-05-2021,24,5,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3415,1494,1667,24-07-2022,24,7,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3425,1494,1759,25-11-2020,25,11,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3426,1494,1771,26-01-2021,26,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3430,1494,1843,27-01-2022,27,1,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3433,1494,1876,27-07-2020,27,7,2020,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3437,1494,1913,28-01-2021,28,1,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3438,1494,1914,28-01-2022,28,1,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3439,1494,1949,28-07-2022,28,7,2022,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3440,1494,1991,29-03-2021,29,3,2021,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
12806,1494,2142,31-01-2023,31,1,2023,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
12807,1494,2143,28-02-2023,28,2,2023,mora ledesma walter filiberto / occertimm,habilitado,organismo evaluador de la conformidad,30-09-2021,santo domingo,santo domingo de los tsachilas
3949,1728,26,01-04-2021,1,4,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3981,1728,348,05-10-2020,5,10,2020,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3995,1728,479,07-09-2020,7,9,2020,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3973,1728,308,05-03-2021,5,3,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3988,1728,406,06-08-2019,6,8,2019,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4007,1728,612,09-08-2019,9,8,2019,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4054,1728,1109,16-09-2020,16,9,2020,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4122,1728,1793,26-05-2021,26,5,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3956,1728,72,01-12-2020,1,12,2020,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3958,1728,104,02-06-2021,2,6,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3974,1728,312,05-04-2019,5,4,2019,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3978,1728,330,05-07-2021,5,7,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3991,1728,435,07-01-2021,7,1,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
3998,1728,519,08-04-2019,8,4,2019,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4006,1728,605,09-07-2019,9,7,2019,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4012,1728,670,10-06-2019,10,6,2019,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4024,1728,762,11-09-2020,11,9,2020,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4033,1728,878,13-04-2021,13,4,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4035,1728,905,13-09-2019,13,9,2019,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4041,1728,980,14-11-2019,14,11,2019,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4064,1728,1203,18-01-2021,18,1,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4075,1728,1290,19-04-2021,19,4,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4077,1728,1306,19-07-2021,19,7,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4101,1728,1580,23-04-2021,23,4,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4106,1728,1626,23-12-2019,23,12,2019,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4113,1728,1702,25-01-2021,25,1,2021,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
4117,1728,1758,25-11-2019,25,11,2019,proaño rodriguez fernando andres / grupo krece,habilitado,organismo evaluador de la conformidad,7/1/2022,santo domingo,santo domingo de los tsachilas
