id_fact_oec_cp,id_razon_social,id_curso_perfil,id_fecha,num_cer,total_horas,total_ganancias,porcentaje_asistencia
522,5,6346,152,1.0,6.0,250.0,0.0
523,55,6335,152,3.0,18.0,750.0,0.0
524,144,6413,152,11.0,66.0,2750.0,0.0
525,144,6414,152,11.0,66.0,2750.0,0.0
526,419,6971,152,4.0,24.0,1000.0,0.0
527,430,6275,152,1.0,6.0,250.0,0.0
528,430,8143,152,1.0,6.0,250.0,0.0
529,430,7954,152,1.0,6.0,250.0,0.0
530,1050,6544,152,10.0,60.0,2500.0,0.0
531,1094,6114,152,1.0,6.0,250.0,0.0
532,1202,6280,152,1.0,6.0,250.0,0.0
533,1695,5937,152,1.0,6.0,250.0,0.0
534,1695,5938,152,1.0,6.0,250.0,0.0
535,1695,5879,152,1.0,6.0,250.0,0.0
536,1695,5880,152,1.0,6.0,250.0,0.0
537,1742,6303,152,17.0,102.0,4250.0,0.0
538,1742,6304,152,17.0,102.0,4250.0,0.0
539,1846,6502,152,1.0,6.0,250.0,0.0
540,2086,6740,152,1.0,6.0,250.0,0.0
541,5,6346,173,9.0,54.0,2250.0,0.0
542,55,6335,173,6.0,36.0,1500.0,0.0
543,78,5950,173,1.0,6.0,250.0,0.0
544,144,6387,173,9.0,54.0,2250.0,0.0
545,144,6388,173,9.0,54.0,2250.0,0.0
546,427,6598,173,9.0,54.0,2250.0,0.0
547,427,6822,173,1.0,6.0,250.0,0.0
548,501,6811,173,1.0,6.0,250.0,0.0
549,771,6564,173,2.0,12.0,500.0,0.0
550,771,5878,173,10.0,60.0,2500.0,0.0
551,771,5920,173,3.0,18.0,750.0,0.0
552,1050,6259,173,2.0,12.0,500.0,0.0
553,1331,2455,173,1.0,40.0,275.03492063492047,0.0
554,1331,2456,173,1.0,40.0,162.8,0.0
555,1331,6283,173,1.0,6.0,250.0,0.0
556,1331,6284,173,1.0,6.0,250.0,0.0
557,1705,6279,173,3.0,18.0,750.0,0.0
558,1846,6502,173,31.0,186.0,7750.0,0.0
559,1851,6343,173,1.0,6.0,250.0,0.0
560,1965,6326,173,12.0,72.0,3000.0,0.0
561,2120,6098,173,2.0,12.0,500.0,0.0
562,2154,6101,173,11.0,66.0,2750.0,0.0
563,5,6346,176,1.0,6.0,250.0,0.0
564,55,6335,176,3.0,18.0,750.0,0.0
565,501,6084,176,1.0,6.0,250.0,0.0
566,666,6736,176,1.0,6.0,250.0,0.0
567,742,7357,176,2.0,12.0,500.0,0.0
568,742,7358,176,3.0,18.0,750.0,0.0
569,771,5920,176,4.0,24.0,1000.0,0.0
570,897,6085,176,8.0,48.0,2000.0,0.0
571,944,6215,176,1.0,6.0,250.0,0.0
572,944,6216,176,1.0,6.0,250.0,0.0
573,1705,6279,176,1.0,6.0,250.0,0.0
574,1846,6502,176,9.0,54.0,2250.0,0.0
575,1935,5923,176,1.0,6.0,250.0,0.0
576,2112,6700,176,1.0,6.0,250.0,0.0
577,2112,7402,176,1.0,6.0,250.0,0.0
578,2120,6098,176,2.0,12.0,500.0,0.0
579,2154,7421,176,1.0,6.0,250.0,0.0
580,5,6346,195,2.0,12.0,500.0,0.0
581,315,6604,195,19.0,114.0,4750.0,0.0
582,335,6592,195,2.0,12.0,500.0,0.0
583,335,8175,195,3.0,18.0,750.0,0.0
584,614,4313,195,1.0,40.0,275.03492063492047,0.0
585,614,4314,195,1.0,40.0,150.0,0.0
586,614,4379,195,1.0,40.0,275.03492063492047,0.0
587,614,4380,195,1.0,40.0,162.8,0.0
588,1220,7618,195,3.0,18.0,750.0,0.1327433628318584
589,1331,2315,195,1.0,16.0,110.01396825396819,0.0
590,1331,2316,195,1.0,16.0,1187.52,0.0
591,1331,2429,195,1.0,16.0,110.01396825396819,0.0
592,1331,2430,195,1.0,16.0,10.72,0.0
593,1331,2443,195,1.0,20.0,137.51746031746023,0.0
594,1331,2444,195,1.0,20.0,271.4,0.0
595,1331,6415,195,1.0,6.0,250.0,0.0
596,1331,6416,195,1.0,6.0,250.0,0.0
597,1366,5918,195,2.0,12.0,500.0,0.0
598,1935,5923,195,5.0,30.0,1250.0,0.0
599,2154,8204,195,1.0,6.0,250.0,0.0
600,2154,7421,195,1.0,6.0,250.0,0.0
601,2176,6682,195,1.0,6.0,250.0,0.07955449482895784
602,5,6346,226,20.0,120.0,5000.0,0.0
603,55,6335,226,12.0,72.0,3000.0,0.0
604,709,7063,226,1.0,6.0,250.0,0.0
605,709,7064,226,2.0,12.0,500.0,0.0
606,738,7547,226,1.0,6.0,250.0,0.0
607,889,6014,226,19.0,114.0,4750.0,0.0
608,1050,6258,226,14.0,84.0,3500.0,0.0
609,1050,6259,226,15.0,90.0,3750.0,0.0
610,5,6346,274,3.0,18.0,750.0,0.0
611,55,6335,274,16.0,96.0,4000.0,0.0
612,223,6126,274,1.0,6.0,250.0,0.0
613,1158,8187,274,3.0,18.0,750.0,0.0
614,1331,2315,274,2.0,32.0,220.02793650793637,0.0
615,1331,2316,274,2.0,32.0,2375.04,0.0
616,1331,2429,274,2.0,32.0,220.02793650793637,0.0
617,1331,2430,274,2.0,32.0,21.44,0.0
618,1331,2443,274,2.0,40.0,275.03492063492047,0.0
619,1331,2444,274,2.0,40.0,542.8,0.0
620,1331,6415,274,2.0,12.0,500.0,0.0
621,1331,6416,274,2.0,12.0,500.0,0.0
622,1331,2455,274,10.0,400.0,2750.349206349205,0.0
623,1331,2456,274,10.0,400.0,1628.0,0.0
624,1331,6283,274,10.0,60.0,2500.0,0.0
625,1331,6284,274,10.0,60.0,2500.0,0.0
626,1605,6272,274,1.0,6.0,250.0,0.0
627,5,6346,359,2.0,12.0,500.0,0.0
628,335,6917,359,34.0,204.0,8500.0,0.0
629,492,6934,359,1.0,6.0,250.0,0.0
630,509,6922,359,1.0,6.0,250.0,0.0
631,556,7015,359,8.0,48.0,2000.0,0.0
632,559,6442,359,10.0,60.0,2500.0,0.0
633,563,6855,359,2.0,12.0,500.0,0.0
634,563,6856,359,2.0,12.0,500.0,0.0
635,563,7058,359,7.0,42.0,1750.0,0.0
636,563,7059,359,7.0,42.0,1750.0,0.0
637,666,6952,359,2.0,12.0,500.0,0.0
638,1148,6446,359,30.0,180.0,7500.0,0.0
639,1188,6189,359,13.0,78.0,3250.0,0.0
640,1206,6989,359,2.0,12.0,500.0,0.0
641,1227,5791,359,1.0,6.0,250.0,0.0
642,1227,8153,359,1.0,6.0,250.0,0.0
643,1728,6474,359,18.0,108.0,4500.0,0.0
644,1846,6502,359,17.0,102.0,4250.0,0.0
645,1846,6706,359,1.0,6.0,250.0,0.0
646,1935,6519,359,1.0,6.0,250.0,0.0
647,5,6346,398,1.0,6.0,250.0,0.0
648,5,6737,398,1.0,6.0,250.0,0.0
649,55,6335,398,5.0,30.0,1250.0,0.0
650,223,6542,398,4.0,24.0,1000.0,0.0
651,269,6104,398,1.0,6.0,250.0,0.0
652,666,5925,398,1.0,6.0,250.0,0.0
653,1517,6635,398,2.0,12.0,500.0,0.0
654,1566,6482,398,2.0,12.0,500.0,0.0
655,1705,6279,398,1.0,6.0,250.0,0.0
656,1846,6502,398,2.0,12.0,500.0,0.0
657,1951,6246,398,3.0,18.0,750.0,0.0
658,2050,6720,398,1.0,6.0,250.0,0.0
659,2154,6101,398,1.0,6.0,250.0,0.0
660,2154,6746,398,1.0,6.0,250.0,0.0
661,2154,7420,398,9.0,54.0,2250.0,0.0
662,5,6346,404,4.0,24.0,1000.0,0.0
663,738,6631,404,1.0,6.0,250.0,0.0
664,738,6751,404,1.0,6.0,250.0,0.0
665,944,6215,404,1.0,6.0,250.0,0.0
666,944,6216,404,1.0,6.0,250.0,0.0
667,1507,6211,404,2.0,12.0,500.0,0.0
668,1726,6052,404,4.0,24.0,1000.0,0.0
669,2050,6288,404,2.0,12.0,500.0,0.0
670,5,6346,420,11.0,66.0,2750.0,0.0
671,55,6335,420,10.0,60.0,2500.0,0.0
672,110,6122,420,1.0,6.0,250.0,0.0
673,110,6463,420,2.0,12.0,500.0,0.0
674,372,6689,420,1.0,6.0,250.0,0.0
675,675,6691,420,1.0,6.0,250.0,0.0
676,1021,6051,420,1.0,6.0,250.0,0.0
677,1308,6138,420,1.0,6.0,250.0,0.0
678,1331,2455,420,1.0,40.0,275.03492063492047,0.0
679,1331,2456,420,1.0,40.0,162.8,0.0
680,1331,6283,420,1.0,6.0,250.0,0.0
681,1331,6284,420,1.0,6.0,250.0,0.0
682,1566,5993,420,12.0,72.0,3000.0,0.0
683,2112,5978,420,1.0,6.0,250.0,0.0
684,5,6346,440,1.0,6.0,250.0,0.0
685,55,6335,440,1.0,6.0,250.0,0.0
686,335,6311,440,1.0,6.0,250.0,0.0
687,709,7060,440,1.0,6.0,250.0,0.0
688,771,5878,440,12.0,72.0,3000.0,0.0
689,771,5920,440,21.0,126.0,5250.0,0.0
690,1100,6240,440,2.0,12.0,500.0,0.0
691,1100,6241,440,2.0,12.0,500.0,0.0
692,1188,6189,440,84.0,504.0,21000.0,0.0
693,1193,7608,440,2.0,12.0,500.0,0.0
694,1220,6166,440,2.0,12.0,500.0,0.08849557522123894
695,1220,7618,440,7.0,42.0,1750.0,0.30973451327433627
696,1418,6936,440,4.0,24.0,1000.0,0.0
697,1418,6937,440,4.0,24.0,1000.0,0.0
698,1742,6303,440,10.0,60.0,2500.0,0.0
699,1742,6304,440,10.0,60.0,2500.0,0.0
700,5,6346,457,18.0,108.0,4500.0,0.0
701,59,6212,457,1.0,6.0,250.0,0.0
702,501,6143,457,1.0,6.0,250.0,0.0
703,501,6811,457,2.0,12.0,500.0,0.0
704,1192,6154,457,2.0,12.0,500.0,0.0
705,1202,6280,457,3.0,18.0,750.0,0.0
706,1366,5918,457,4.0,24.0,1000.0,0.0
707,2176,6289,457,1.0,6.0,250.0,0.07955449482895784
708,5,6346,469,3.0,18.0,750.0,0.0
709,55,6335,469,10.0,60.0,2500.0,0.0
710,78,5950,469,1.0,6.0,250.0,0.0
711,269,6104,469,7.0,42.0,1750.0,0.0
712,675,7732,469,1.0,6.0,250.0,0.0
713,819,6457,469,3.0,18.0,750.0,0.0
714,944,6215,469,1.0,6.0,250.0,0.0
715,944,6216,469,1.0,6.0,250.0,0.0
716,996,6337,469,1.0,6.0,250.0,0.0
717,1050,6962,469,1.0,6.0,250.0,0.0
718,1050,6544,469,2.0,12.0,500.0,0.0
719,1507,6211,469,1.0,6.0,250.0,0.0
720,1695,5937,469,1.0,6.0,250.0,0.0
721,1695,5938,469,1.0,6.0,250.0,0.0
722,1965,6326,469,9.0,54.0,2250.0,0.0
723,2112,6732,469,1.0,6.0,250.0,0.0
724,2112,5978,469,1.0,6.0,250.0,0.0
725,2112,6701,469,1.0,6.0,250.0,0.0
726,5,6346,480,1.0,6.0,250.0,0.0
727,55,6335,480,18.0,108.0,4500.0,0.0
728,110,6122,480,3.0,18.0,750.0,0.0
729,223,6647,480,3.0,18.0,750.0,0.0
730,223,6126,480,1.0,6.0,250.0,0.0
731,614,4313,480,6.0,240.0,1650.2095238095228,0.0
732,614,4314,480,6.0,240.0,900.0,0.0
733,614,4379,480,6.0,240.0,1650.2095238095228,0.0
734,614,4380,480,6.0,240.0,976.8000000000001,0.0
735,771,5920,480,6.0,36.0,1500.0,0.0
736,1188,6189,480,1.0,6.0,250.0,0.0
737,1220,7618,480,1.0,6.0,250.0,0.04424778761061947
738,1220,6533,480,4.0,24.0,1000.0,0.17699115044247787
739,1556,6044,480,1.0,6.0,250.0,0.0
740,1556,6000,480,1.0,6.0,250.0,0.0
741,1846,6502,480,3.0,18.0,750.0,0.0
742,2176,6729,480,4.0,24.0,1000.0,0.31821797931583135
743,5,6346,499,7.0,42.0,1750.0,0.0
744,102,6394,499,9.0,54.0,2250.0,0.0
745,430,8143,499,1.0,6.0,250.0,0.0
746,1110,3345,499,1.0,40.0,150.0,0.0
747,1110,6310,499,1.0,6.0,250.0,0.0
748,1162,6268,499,1.0,6.0,250.0,0.0
749,1229,6518,499,1.0,6.0,250.0,0.0
750,1851,6343,499,6.0,36.0,1500.0,0.0
751,2154,7420,499,1.0,6.0,250.0,0.0
752,5,6346,568,6.0,36.0,1500.0,0.0
753,55,6335,568,3.0,18.0,750.0,0.0
754,335,6311,568,1.0,6.0,250.0,0.0
755,492,3775,568,1.0,45.0,20.7,0.0
756,492,3820,568,1.0,45.0,78.75,0.0
757,492,6329,568,1.0,6.0,250.0,0.0
758,492,7312,568,1.0,6.0,250.0,0.0
759,691,7118,568,45.0,270.0,11250.0,0.0
760,1220,7618,568,13.0,78.0,3250.0,0.5752212389380531
761,1366,5918,568,1.0,6.0,250.0,0.0
762,1509,1219,568,1.0,32.0,271.36,0.0
763,1509,1220,568,1.0,32.0,685.76,0.0
764,1509,6887,568,1.0,6.0,250.0,0.0
765,1509,6888,568,1.0,6.0,250.0,0.0
766,2050,6288,568,2.0,12.0,500.0,0.0
767,5,6346,587,1.0,6.0,250.0,0.0
768,55,6335,587,6.0,36.0,1500.0,0.0
769,59,6821,587,1.0,6.0,250.0,0.0
770,501,6811,587,1.0,6.0,250.0,0.0
771,840,6711,587,17.0,102.0,4250.0,0.0
772,931,6591,587,2.0,12.0,500.0,0.0
773,944,6215,587,1.0,6.0,250.0,0.0
774,944,6216,587,1.0,6.0,250.0,0.0
775,1142,6111,587,4.0,24.0,1000.0,0.0
776,1851,6343,587,6.0,36.0,1500.0,0.0
777,2112,7402,587,3.0,18.0,750.0,0.0
778,5,6346,597,11.0,66.0,2750.0,0.0
779,59,6212,597,1.0,6.0,250.0,0.0
780,144,6387,597,1.0,6.0,250.0,0.0
781,144,6388,597,1.0,6.0,250.0,0.0
782,666,7529,597,1.0,6.0,250.0,0.0
783,666,6734,597,2.0,12.0,500.0,0.0
784,738,6631,597,9.0,54.0,2250.0,0.0
785,996,6790,597,1.0,6.0,250.0,0.0
786,1331,6628,597,2.0,12.0,500.0,0.0
787,1331,6629,597,2.0,12.0,500.0,0.0
788,1846,6706,597,1.0,6.0,250.0,0.0
789,2154,6101,597,2.0,12.0,500.0,0.0
790,2154,7421,597,1.0,6.0,250.0,0.0
791,2154,6697,597,1.0,6.0,250.0,0.0
792,2154,8206,597,2.0,12.0,500.0,0.0
793,2176,6682,597,1.0,6.0,250.0,0.07955449482895784
794,5,6346,667,4.0,24.0,1000.0,0.0
795,55,6335,667,17.0,102.0,4250.0,0.0
796,501,6811,667,2.0,12.0,500.0,0.0
797,666,5973,667,3.0,18.0,750.0,0.0
798,944,6215,667,2.0,12.0,500.0,0.0
799,944,6216,667,2.0,12.0,500.0,0.0
800,1705,6279,667,3.0,18.0,750.0,0.0
801,2050,7338,667,1.0,6.0,250.0,0.0
802,5,6346,769,1.0,6.0,250.0,0.0
803,269,6104,769,1.0,6.0,250.0,0.0
804,335,6311,769,1.0,6.0,250.0,0.0
805,492,3775,769,1.0,45.0,20.7,0.0
806,492,3820,769,1.0,45.0,78.75,0.0
807,492,6329,769,1.0,6.0,250.0,0.0
808,492,6645,769,1.0,6.0,250.0,0.0
809,675,6691,769,2.0,12.0,500.0,0.0
810,1366,5918,769,1.0,6.0,250.0,0.0
811,1846,6502,769,12.0,72.0,3000.0,0.0
812,1846,6706,769,1.0,6.0,250.0,0.0
813,1851,6343,769,1.0,6.0,250.0,0.0
814,2120,6098,769,1.0,6.0,250.0,0.0
815,5,6346,811,23.0,138.0,5750.0,0.0
816,78,5950,811,2.0,12.0,500.0,0.0
817,269,6104,811,1.0,6.0,250.0,0.0
818,335,6590,811,1.0,6.0,250.0,0.0
819,335,6592,811,1.0,6.0,250.0,0.0
820,427,6441,811,1.0,6.0,250.0,0.0
821,501,6082,811,4.0,24.0,1000.0,0.0
822,501,6811,811,2.0,12.0,500.0,0.0
823,666,6738,811,2.0,12.0,500.0,0.0
824,738,6631,811,5.0,30.0,1250.0,0.0
825,738,7547,811,1.0,6.0,250.0,0.0
826,771,5878,811,39.0,234.0,9750.0,0.0
827,1050,6259,811,1.0,6.0,250.0,0.0
828,1114,6300,811,1.0,6.0,250.0,0.0
829,1705,6279,811,1.0,6.0,250.0,0.0
830,1965,6326,811,1.0,6.0,250.0,0.0
831,2154,6101,811,2.0,12.0,500.0,0.0
832,2154,7420,811,1.0,6.0,250.0,0.0
833,5,6346,833,2.0,12.0,500.0,0.0
834,13,6579,833,1.0,6.0,250.0,0.0
835,372,6883,833,5.0,30.0,1250.0,0.0
836,432,6864,833,29.0,174.0,7250.0,0.0
837,442,6843,833,12.0,72.0,3000.0,0.0
838,556,7015,833,27.0,162.0,6750.0,0.0
839,563,7058,833,7.0,42.0,1750.0,0.0
840,563,7059,833,7.0,42.0,1750.0,0.0
841,573,6882,833,1.0,6.0,250.0,0.0
842,666,6952,833,1.0,6.0,250.0,0.0
843,837,7034,833,1.0,6.0,250.0,0.0
844,837,7035,833,1.0,6.0,250.0,0.0
845,845,6670,833,1.0,6.0,250.0,0.0
846,1088,6476,833,19.0,114.0,4750.0,0.0
847,1206,6989,833,18.0,108.0,4500.0,0.0
848,1555,5919,833,1.0,6.0,250.0,0.0
849,1851,6444,833,10.0,60.0,2500.0,0.0
850,1949,6597,833,3.0,18.0,750.0,0.0
851,2176,6682,833,1.0,6.0,250.0,0.07955449482895784
852,2176,6289,833,1.0,6.0,250.0,0.07955449482895784
853,2176,6724,833,1.0,6.0,250.0,0.07955449482895784
854,5,6346,888,19.0,114.0,4750.0,0.0
855,55,6335,888,1.0,6.0,250.0,0.0
856,666,6734,888,1.0,6.0,250.0,0.0
857,742,7357,888,5.0,30.0,1250.0,0.0
858,742,7358,888,6.0,36.0,1500.0,0.0
859,889,6271,888,6.0,36.0,1500.0,0.0
860,944,6215,888,1.0,6.0,250.0,0.0
861,944,6216,888,1.0,6.0,250.0,0.0
862,954,6316,888,1.0,6.0,250.0,0.0
863,1021,6051,888,9.0,54.0,2250.0,0.0
864,1077,8188,888,2.0,12.0,500.0,0.0
865,1077,8189,888,2.0,12.0,500.0,0.0
866,1705,6279,888,1.0,6.0,250.0,0.0
867,1846,6706,888,2.0,12.0,500.0,0.0
868,2120,6098,888,4.0,24.0,1000.0,0.0
869,2154,6101,888,7.0,42.0,1750.0,0.0
870,2154,6771,888,1.0,6.0,250.0,0.0
871,2154,7420,888,1.0,6.0,250.0,0.0
872,5,6346,949,3.0,18.0,750.0,0.0
873,308,5941,949,1.0,6.0,250.0,0.0
874,308,7641,949,1.0,6.0,250.0,0.0
875,501,6811,949,1.0,6.0,250.0,0.0
876,709,7063,949,1.0,6.0,250.0,0.0
877,1616,6914,949,1.0,6.0,250.0,0.0
878,1935,5936,949,1.0,6.0,250.0,0.0
879,1965,6326,949,19.0,114.0,4750.0,0.0
880,5,6346,1020,1.0,6.0,250.0,0.0
881,59,6212,1020,1.0,6.0,250.0,0.0
882,140,6325,1020,5.0,30.0,1250.0,0.0
883,269,6104,1020,1.0,6.0,250.0,0.0
884,335,5914,1020,1.0,6.0,250.0,0.0
885,666,5973,1020,7.0,42.0,1750.0,0.0
886,666,8156,1020,5.0,30.0,1250.0,0.0
887,1021,6051,1020,2.0,12.0,500.0,0.0
888,1050,6259,1020,1.0,6.0,250.0,0.0
889,1705,6279,1020,3.0,18.0,750.0,0.0
890,1846,6502,1020,1.0,6.0,250.0,0.0
891,1965,6326,1020,1.0,6.0,250.0,0.0
892,2154,6101,1020,1.0,6.0,250.0,0.0
893,2154,7421,1020,1.0,6.0,250.0,0.0
894,2154,8206,1020,1.0,6.0,250.0,0.0
895,5,6346,1087,1.0,6.0,250.0,0.0
896,78,5950,1087,14.0,84.0,3500.0,0.0
897,269,6104,1087,1.0,6.0,250.0,0.0
898,427,6441,1087,1.0,6.0,250.0,0.0
899,931,6591,1087,1.0,6.0,250.0,0.0
900,944,6215,1087,13.0,78.0,3250.0,0.0
901,944,6216,1087,13.0,78.0,3250.0,0.0
902,1494,6684,1087,1.0,6.0,250.0,0.0
903,1556,6044,1087,3.0,18.0,750.0,0.0
904,1556,6000,1087,2.0,12.0,500.0,0.0
905,1846,6502,1087,2.0,12.0,500.0,0.0
906,2050,7338,1087,1.0,6.0,250.0,0.0
907,2154,7421,1087,1.0,6.0,250.0,0.0
908,2154,7420,1087,3.0,18.0,750.0,0.0
909,2200,5965,1087,6.0,36.0,1500.0,0.0
910,5,6346,1157,1.0,6.0,250.0,0.0
911,55,6335,1157,16.0,96.0,4000.0,0.0
912,78,6312,1157,1.0,6.0,250.0,0.0
913,269,6104,1157,1.0,6.0,250.0,0.0
914,563,6855,1157,2.0,12.0,500.0,0.0
915,563,6856,1157,2.0,12.0,500.0,0.0
916,563,6857,1157,2.0,12.0,500.0,0.0
917,563,6858,1157,2.0,12.0,500.0,0.0
918,666,5973,1157,2.0,12.0,500.0,0.0
919,709,7063,1157,1.0,6.0,250.0,0.0
920,742,7358,1157,2.0,12.0,500.0,0.0
921,944,6215,1157,4.0,24.0,1000.0,0.0
922,944,6216,1157,4.0,24.0,1000.0,0.0
923,1308,6138,1157,1.0,6.0,250.0,0.0
924,2050,7338,1157,1.0,6.0,250.0,0.0
925,2170,6228,1157,3.0,18.0,750.0,0.0
926,5,6346,1161,1.0,6.0,250.0,0.0
927,55,6335,1161,8.0,48.0,2000.0,0.0
928,59,6212,1161,1.0,6.0,250.0,0.0
929,709,5898,1161,1.0,6.0,250.0,0.0
930,709,6109,1161,1.0,6.0,250.0,0.0
931,709,7063,1161,3.0,18.0,750.0,0.0
932,742,7358,1161,1.0,6.0,250.0,0.0
933,944,6215,1161,4.0,24.0,1000.0,0.0
934,944,6216,1161,4.0,24.0,1000.0,0.0
935,1965,6326,1161,1.0,6.0,250.0,0.0
936,2050,6288,1161,2.0,12.0,500.0,0.0
937,2154,6101,1161,1.0,6.0,250.0,0.0
938,2154,7421,1161,1.0,6.0,250.0,0.0
939,2154,7420,1161,7.0,42.0,1750.0,0.0
940,5,6346,1174,1.0,6.0,250.0,0.0
941,78,5950,1174,2.0,12.0,500.0,0.0
942,78,5943,1174,1.0,6.0,250.0,0.0
943,331,6907,1174,2.0,12.0,500.0,0.0
944,614,4313,1174,3.0,120.0,825.1047619047614,0.0
945,614,4314,1174,3.0,120.0,450.0,0.0
946,614,4379,1174,3.0,120.0,825.1047619047614,0.0
947,614,4380,1174,3.0,120.0,488.40000000000003,0.0
948,1509,1219,1174,2.0,64.0,542.72,0.0
949,1509,1220,1174,2.0,64.0,1371.52,0.0
950,1509,6887,1174,2.0,12.0,500.0,0.0
951,1509,6888,1174,2.0,12.0,500.0,0.0
952,1555,5919,1174,3.0,18.0,750.0,0.0
953,2154,8206,1174,1.0,6.0,250.0,0.0
954,5,6346,1332,1.0,6.0,250.0,0.0
955,372,6436,1332,1.0,6.0,250.0,0.0
956,372,6437,1332,1.0,6.0,250.0,0.0
957,430,7945,1332,1.0,6.0,250.0,0.0
958,1728,6334,1332,3.0,18.0,750.0,0.0
959,2050,6288,1332,1.0,6.0,250.0,0.0
960,5,6346,1350,22.0,132.0,5500.0,0.0
961,889,6271,1350,4.0,24.0,1000.0,0.0
962,1122,6345,1350,2.0,12.0,500.0,0.0
963,1193,7608,1350,6.0,36.0,1500.0,0.0
964,1216,7584,1350,22.0,132.0,5500.0,0.5499999999999999
965,1366,5918,1350,1.0,6.0,250.0,0.0
966,5,6346,1388,1.0,6.0,250.0,0.0
967,55,6335,1388,2.0,12.0,500.0,0.0
968,223,6126,1388,1.0,6.0,250.0,0.0
969,492,6731,1388,41.0,246.0,10250.0,0.0
970,563,6224,1388,1.0,6.0,250.0,0.0
971,563,6225,1388,1.0,6.0,250.0,0.0
972,666,6292,1388,1.0,6.0,250.0,0.0
973,1331,2315,1388,3.0,48.0,330.04190476190456,0.0
974,1331,2316,1388,3.0,48.0,3562.56,0.0
975,1331,2429,1388,3.0,48.0,330.04190476190456,0.0
976,1331,2430,1388,3.0,48.0,32.160000000000004,0.0
977,1331,2443,1388,3.0,60.0,412.5523809523807,0.0
978,1331,2444,1388,3.0,60.0,814.1999999999999,0.0
979,1331,6415,1388,3.0,18.0,750.0,0.0
980,1331,6416,1388,3.0,18.0,750.0,0.0
981,1331,2455,1388,3.0,120.0,825.1047619047614,0.0
982,1331,2456,1388,3.0,120.0,488.40000000000003,0.0
983,1331,6283,1388,3.0,18.0,750.0,0.0
984,1331,6284,1388,3.0,18.0,750.0,0.0
985,1757,6237,1388,1.0,6.0,250.0,0.0
986,1764,5915,1388,1.0,6.0,250.0,0.0
987,1851,6343,1388,3.0,18.0,750.0,0.0
988,2050,6288,1388,1.0,6.0,250.0,0.0
989,5,6346,1424,1.0,6.0,250.0,0.0
990,55,6335,1424,6.0,36.0,1500.0,0.0
991,771,5920,1424,2.0,12.0,500.0,0.0
992,1088,8069,1424,2.0,12.0,500.0,0.0
993,1164,6782,1424,6.0,36.0,1500.0,0.0
994,1164,6321,1424,9.0,54.0,2250.0,0.0
995,1164,7733,1424,1.0,6.0,250.0,0.0
996,1188,6189,1424,1.0,6.0,250.0,0.0
997,1556,6044,1424,3.0,18.0,750.0,0.0
998,1556,6000,1424,1.0,6.0,250.0,0.0
999,5,6346,1441,1.0,6.0,250.0,0.0
1000,501,6143,1441,1.0,6.0,250.0,0.0
1001,1050,6259,1441,2.0,12.0,500.0,0.0
1002,1204,6296,1441,2.0,12.0,500.0,0.0
1003,1935,7014,1441,1.0,6.0,250.0,0.0
1004,1935,5923,1441,4.0,24.0,1000.0,0.0
1005,5,6346,1447,1.0,6.0,250.0,0.0
1006,55,6335,1447,28.0,168.0,7000.0,0.0
1007,335,5946,1447,4.0,24.0,1000.0,0.0
1008,944,6215,1447,1.0,6.0,250.0,0.0
1009,944,6216,1447,1.0,6.0,250.0,0.0
1010,1331,7723,1447,1.0,6.0,250.0,0.0
1011,1331,7724,1447,1.0,6.0,250.0,0.0
1012,1705,6279,1447,2.0,12.0,500.0,0.0
1013,1965,6326,1447,4.0,24.0,1000.0,0.0
1014,5,6346,1467,1.0,6.0,250.0,0.0
1015,55,6335,1467,3.0,18.0,750.0,0.0
1016,675,6691,1467,1.0,6.0,250.0,0.0
1017,771,6564,1467,1.0,6.0,250.0,0.0
1018,771,6054,1467,4.0,24.0,1000.0,0.0
1019,771,5878,1467,5.0,30.0,1250.0,0.0
1020,771,5920,1467,4.0,24.0,1000.0,0.0
1021,1050,6962,1467,1.0,6.0,250.0,0.0
1022,1050,5926,1467,1.0,6.0,250.0,0.0
1023,1050,6259,1467,1.0,6.0,250.0,0.0
1024,1050,6544,1467,1.0,6.0,250.0,0.0
1025,1331,2315,1467,8.0,128.0,880.1117460317455,0.0
1026,1331,2316,1467,8.0,128.0,9500.16,0.0
1027,1331,2429,1467,8.0,128.0,880.1117460317455,0.0
1028,1331,2430,1467,8.0,128.0,85.76,0.0
1029,1331,2443,1467,8.0,160.0,1100.1396825396819,0.0
1030,1331,2444,1467,8.0,160.0,2171.2,0.0
1031,1331,6415,1467,8.0,48.0,2000.0,0.0
1032,1331,6416,1467,8.0,48.0,2000.0,0.0
1033,1331,7511,1467,1.0,6.0,250.0,0.0
1034,1331,7512,1467,1.0,6.0,250.0,0.0
1035,1757,6237,1467,1.0,6.0,250.0,0.0
1036,2050,6288,1467,1.0,6.0,250.0,0.0
1037,5,6346,1520,1.0,6.0,250.0,0.0
1038,59,6212,1520,1.0,6.0,250.0,0.0
1039,140,8024,1520,4.0,24.0,1000.0,0.0
1040,666,5924,1520,1.0,6.0,250.0,0.0
1041,666,6985,1520,1.0,6.0,250.0,0.0
1042,666,5973,1520,2.0,12.0,500.0,0.0
1043,675,6692,1520,1.0,6.0,250.0,0.0
1044,771,5878,1520,1.0,6.0,250.0,0.0
1045,771,5920,1520,10.0,60.0,2500.0,0.0
1046,889,6271,1520,1.0,6.0,250.0,0.0
