id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,volumen_horas,volumen_ganancias,volumen_porcentaje_asistencia,total_perfiles
534,11,308,2.0,12.0,500.0,0.0,1
535,11,516,22.0,132.0,5500.0,0.0,1
536,11,578,24.0,144.0,6000.0,0.0,2
537,11,585,12.0,72.0,3000.0,0.0,2
538,11,952,2.0,12.0,500.0,0.0,1
539,11,963,4.0,24.0,1000.0,0.0,3
540,11,993,4.0,24.0,1000.0,0.0,1
541,11,1260,10.0,60.0,2500.0,0.0,1
542,11,1331,9.0,54.0,2250.0,0.0,1
543,11,1423,10.0,60.0,2500.0,0.0,1
544,11,1524,9.0,54.0,2250.0,0.0,2
545,11,1707,10.0,60.0,2500.0,0.0,1
546,11,1917,3.0,18.0,750.0,0.0,2
547,110,84,1.0,6.0,250.0,0.0,1
548,110,91,1.0,6.0,250.0,0.0,1
549,110,281,3.0,18.0,750.0,0.0,1
550,110,331,2.0,12.0,500.0,0.0,1
551,110,420,3.0,18.0,750.0,0.0,2
552,110,480,3.0,18.0,750.0,0.0,1
553,110,511,2.0,12.0,500.0,0.0,2
554,110,631,1.0,6.0,250.0,0.0,1
555,110,896,1.0,6.0,250.0,0.0,1
556,110,1058,1.0,6.0,250.0,0.0,1
557,110,1262,1.0,6.0,250.0,0.0,1
558,110,1275,1.0,6.0,250.0,0.0,1
559,110,1333,2.0,12.0,500.0,0.0,1
560,110,1401,1.0,6.0,250.0,0.0,1
561,110,1485,6.0,36.0,1500.0,0.0,3
562,110,1514,3.0,18.0,750.0,0.0,1
563,110,1641,1.0,6.0,250.0,0.0,1
564,110,1661,1.0,6.0,250.0,0.0,1
565,110,1696,1.0,6.0,250.0,0.0,1
566,110,1807,1.0,6.0,250.0,0.0,1
567,110,1974,2.0,12.0,500.0,0.0,1
568,110,1980,4.0,24.0,1000.0,0.0,2
569,1100,12,6.0,36.0,1500.0,0.0,2
570,1100,18,24.0,144.0,6000.0,0.0,2
571,1100,44,26.0,156.0,6500.0,0.0,6
572,1100,86,24.0,144.0,6000.0,0.0,2
573,1100,112,2.0,12.0,500.0,0.0,2
574,1100,114,2.0,12.0,500.0,0.0,2
575,1100,127,2.0,12.0,500.0,0.0,2
576,1100,146,22.0,132.0,5500.0,0.0,2
577,1100,163,10.0,60.0,2500.0,0.0,2
578,1100,191,2.0,12.0,500.0,0.0,2
579,1100,213,2.0,12.0,500.0,0.0,2
580,1100,231,2.0,12.0,500.0,0.0,2
581,1100,235,4.0,24.0,1000.0,0.0,2
582,1100,264,2.0,12.0,500.0,0.0,2
583,1100,310,2.0,12.0,500.0,0.0,2
584,1100,378,2.0,12.0,500.0,0.0,2
585,1100,390,32.0,192.0,8000.0,0.0,2
586,1100,417,2.0,12.0,500.0,0.0,2
587,1100,440,4.0,24.0,1000.0,0.0,2
588,1100,495,34.0,204.0,8500.0,0.0,2
589,1100,564,2.0,12.0,500.0,0.0,2
590,1100,571,2.0,12.0,500.0,0.0,2
591,1100,573,2.0,12.0,500.0,0.0,2
592,1100,605,36.0,216.0,9000.0,0.0,4
593,1100,635,4.0,24.0,1000.0,0.0,4
594,1100,649,52.0,312.0,13000.0,0.0,2
595,1100,677,20.0,120.0,5000.0,0.0,4
596,1100,707,2.0,12.0,500.0,0.0,2
597,1100,719,4.0,24.0,1000.0,0.0,2
598,1100,724,4.0,24.0,1000.0,0.0,2
599,1100,728,48.0,288.0,12000.0,0.0,4
600,1100,757,2.0,12.0,500.0,0.0,2
601,1100,793,14.0,84.0,3500.0,0.0,2
602,1100,821,8.0,48.0,2000.0,0.0,4
603,1100,843,38.0,228.0,9500.0,0.0,2
604,1100,864,8.0,48.0,2000.0,0.0,2
605,1100,870,22.0,132.0,5500.0,0.0,4
606,1100,914,12.0,72.0,3000.0,0.0,2
607,1100,923,4.0,24.0,1000.0,0.0,2
608,1100,926,2.0,12.0,500.0,0.0,2
609,1100,930,48.0,288.0,12000.0,0.0,2
610,1100,975,8.0,48.0,2000.0,0.0,2
611,1100,977,20.0,120.0,5000.0,0.0,2
612,1100,1001,56.0,336.0,14000.0,0.0,2
613,1100,1044,2.0,12.0,500.0,0.0,2
614,1100,1046,6.0,36.0,1500.0,0.0,2
615,1100,1049,2.0,12.0,500.0,0.0,2
616,1100,1112,62.0,372.0,15500.0,0.0,2
617,1100,1114,16.0,96.0,4000.0,0.0,8
618,1100,1126,26.0,156.0,6500.0,0.0,2
619,1100,1127,2.0,12.0,500.0,0.0,2
620,1100,1139,2.0,12.0,500.0,0.0,2
621,1100,1143,4.0,24.0,1000.0,0.0,2
622,1100,1183,6.0,36.0,1500.0,0.0,4
623,1100,1186,2.0,12.0,500.0,0.0,2
624,1100,1195,2.0,12.0,500.0,0.0,2
625,1100,1260,34.0,204.0,8500.0,0.0,2
626,1100,1266,4.0,24.0,1000.0,0.0,2
627,1100,1296,24.0,144.0,6000.0,0.0,2
628,1100,1320,12.0,72.0,3000.0,0.0,6
629,1100,1331,2.0,12.0,500.0,0.0,2
630,1100,1353,12.0,72.0,3000.0,0.0,2
631,1100,1371,44.0,264.0,11000.0,0.0,2
632,1100,1393,26.0,156.0,6500.0,0.0,8
633,1100,1416,14.0,84.0,3500.0,0.0,2
634,1100,1443,4.0,24.0,1000.0,0.0,2
635,1100,1469,104.0,624.0,26000.0,0.0,2
636,1100,1550,2.0,12.0,500.0,0.0,2
637,1100,1560,26.0,156.0,6500.0,0.0,2
638,1100,1602,2.0,12.0,500.0,0.0,2
639,1100,1609,4.0,24.0,1000.0,0.0,2
640,1100,1629,2.0,12.0,500.0,0.0,2
641,1100,1655,2.0,12.0,500.0,0.0,2
642,1100,1676,20.0,120.0,5000.0,0.0,8
643,1100,1694,30.0,180.0,7500.0,0.0,2
644,1100,1734,2.0,12.0,500.0,0.0,2
645,1100,1785,68.0,408.0,17000.0,0.0,4
646,1100,1803,4.0,24.0,1000.0,0.0,2
647,1100,1813,8.0,48.0,2000.0,0.0,4
648,1100,1817,2.0,12.0,500.0,0.0,2
649,1100,1869,22.0,132.0,5500.0,0.0,2
650,1100,1875,2.0,12.0,500.0,0.0,2
651,1100,1888,10.0,60.0,2500.0,0.0,8
652,1100,1891,2.0,12.0,500.0,0.0,2
653,1100,1892,4.0,24.0,1000.0,0.0,2
654,1100,1912,8.0,48.0,2000.0,0.0,2
655,1100,1922,2.0,12.0,500.0,0.0,2
656,1100,1927,84.0,504.0,21000.0,0.0,4
657,1100,1947,28.0,168.0,7000.0,0.0,4
658,1100,2006,2.0,12.0,500.0,0.0,2
659,1100,2011,10.0,60.0,2500.0,0.0,2
660,1100,2031,6.0,36.0,1500.0,0.0,2
661,1100,2049,12.0,72.0,3000.0,0.0,2
662,1100,2088,2.0,12.0,500.0,0.0,2
663,1100,2089,4.0,24.0,1000.0,0.0,4
664,1100,2093,6.0,36.0,1500.0,0.0,2
665,1100,2096,40.0,240.0,10000.0,0.0,2
666,1100,2114,38.0,228.0,9500.0,0.0,2
667,1100,2126,42.0,252.0,10500.0,0.0,2
668,1100,2139,18.0,108.0,4500.0,0.0,2
669,1110,61,1.0,6.0,250.0,0.0,1
670,1110,68,3.0,18.0,750.0,0.0,1
671,1110,72,88.0,2024.0,17600.0,0.0,2
672,1110,87,1.0,6.0,250.0,0.0,1
673,1110,121,12.0,72.0,3000.0,0.0,1
674,1110,141,2.0,46.0,400.0,0.0,2
675,1110,156,8.0,48.0,2000.0,0.0,2
676,1110,163,15.0,90.0,3750.0,0.0,2
677,1110,212,21.0,126.0,5250.0,0.0,1
678,1110,223,5.0,30.0,1250.0,0.0,2
679,1110,292,1.0,6.0,250.0,0.0,1
680,1110,298,3.0,18.0,750.0,0.0,3
681,1110,305,1.0,6.0,250.0,0.0,1
682,1110,327,1.0,6.0,250.0,0.0,1
683,1110,437,11.0,66.0,2750.0,0.0,1
684,1110,445,1.0,6.0,250.0,0.0,1
685,1110,454,20.0,120.0,5000.0,0.0,1
686,1110,485,7.0,42.0,1750.0,0.0,1
687,1110,489,5.0,30.0,1250.0,0.0,1
688,1110,499,2.0,46.0,400.0,0.0,2
689,1110,527,2.0,12.0,500.0,0.0,1
690,1110,535,6.0,36.0,1500.0,0.0,2
691,1110,582,8.0,48.0,2000.0,0.0,2
692,1110,593,10.0,60.0,2500.0,0.0,1
693,1110,653,3.0,18.0,750.0,0.0,1
694,1110,658,7.0,42.0,1750.0,0.0,1
695,1110,663,27.0,162.0,6750.0,0.0,1
696,1110,675,1.0,6.0,250.0,0.0,1
697,1110,713,45.0,882.0,9450.0,0.0,4
698,1110,724,16.0,96.0,4000.0,0.0,1
699,1110,739,12.0,72.0,3000.0,0.0,1
700,1110,740,6.0,36.0,1500.0,0.0,1
701,1110,756,24.0,552.0,4800.0,0.0,2
702,1110,774,8.0,48.0,2000.0,0.0,1
703,1110,796,3.0,18.0,750.0,0.0,1
704,1110,823,8.0,48.0,2000.0,0.0,1
705,1110,845,13.0,78.0,3250.0,0.0,1
706,1110,881,8.0,48.0,2000.0,0.0,1
707,1110,884,1.0,6.0,250.0,0.0,1
708,1110,900,10.0,60.0,2500.0,0.0,1
709,1110,908,14.0,84.0,3500.0,0.0,1
710,1110,930,5.0,30.0,1250.0,0.0,1
711,1110,990,6.0,36.0,1500.0,0.0,3
712,1110,995,3.0,18.0,750.0,0.0,1
713,1110,1001,1.0,6.0,250.0,0.0,1
714,1110,1024,11.0,66.0,2750.0,0.0,1
715,1110,1060,4.0,24.0,1000.0,0.0,1
716,1110,1066,10.0,60.0,2500.0,0.0,3
717,1110,1077,5.0,30.0,1250.0,0.0,2
718,1110,1083,3.0,18.0,750.0,0.0,2
719,1110,1093,27.0,162.0,6750.0,0.0,1
720,1110,1119,1.0,6.0,250.0,0.0,1
721,1110,1143,12.0,72.0,3000.0,0.0,1
722,1110,1148,2.0,12.0,500.0,0.0,2
723,1110,1218,1.0,6.0,250.0,0.0,1
724,1110,1232,3.0,18.0,750.0,0.0,2
725,1110,1233,1.0,6.0,250.0,0.0,1
726,1110,1283,1.0,6.0,250.0,0.0,1
727,1110,1304,1.0,6.0,250.0,0.0,1
728,1110,1319,1.0,6.0,250.0,0.0,1
729,1110,1335,3.0,18.0,750.0,0.0,1
730,1110,1353,2.0,12.0,500.0,0.0,1
731,1110,1366,24.0,144.0,6000.0,0.0,1
732,1110,1385,18.0,108.0,4500.0,0.0,1
733,1110,1410,1.0,6.0,250.0,0.0,1
734,1110,1427,23.0,138.0,5750.0,0.0,3
735,1110,1442,1.0,6.0,250.0,0.0,1
736,1110,1443,2.0,12.0,500.0,0.0,1
737,1110,1493,3.0,18.0,750.0,0.0,1
738,1110,1499,17.0,102.0,4250.0,0.0,1
739,1110,1510,12.0,72.0,3000.0,0.0,1
740,1110,1515,1.0,6.0,250.0,0.0,1
741,1110,1524,9.0,54.0,2250.0,0.0,1
742,1110,1537,1.0,6.0,250.0,0.0,1
743,1110,1560,1.0,6.0,250.0,0.0,1
744,1110,1561,3.0,18.0,750.0,0.0,2
745,1110,1578,3.0,18.0,750.0,0.0,1
746,1110,1589,1.0,6.0,250.0,0.0,1
747,1110,1592,2.0,12.0,500.0,0.0,1
748,1110,1612,6.0,36.0,1500.0,0.0,1
749,1110,1615,1.0,6.0,250.0,0.0,1
750,1110,1618,5.0,30.0,1250.0,0.0,1
751,1110,1636,1.0,6.0,250.0,0.0,1
752,1110,1653,1.0,6.0,250.0,0.0,1
753,1110,1663,1.0,6.0,250.0,0.0,1
754,1110,1679,2.0,12.0,500.0,0.0,1
755,1110,1685,3.0,18.0,750.0,0.0,1
756,1110,1707,17.0,102.0,4250.0,0.0,1
757,1110,1767,1.0,6.0,250.0,0.0,1
758,1110,1820,8.0,48.0,2000.0,0.0,1
759,1110,1827,24.0,144.0,6000.0,0.0,1
760,1110,1831,8.0,48.0,2000.0,0.0,1
761,1110,1857,1.0,6.0,250.0,0.0,1
762,1110,1891,9.0,54.0,2250.0,0.0,1
763,1110,1898,6.0,36.0,1500.0,0.0,2
764,1110,1911,11.0,66.0,2750.0,0.0,1
765,1110,1938,7.0,42.0,1750.0,0.0,1
766,1110,1957,1.0,6.0,250.0,0.0,1
767,1110,1994,12.0,72.0,3000.0,0.0,1
768,1110,2005,1.0,6.0,250.0,0.0,1
769,1110,2062,10.0,60.0,2500.0,0.0,2
770,1110,2124,1.0,6.0,250.0,0.0,1
771,1110,2135,9.0,54.0,2250.0,0.0,1
772,1114,22,1.0,6.0,250.0,0.0,1
773,1114,228,2.0,12.0,500.0,0.0,1
774,1114,240,3.0,18.0,750.0,0.0,1
775,1114,290,1.0,6.0,250.0,0.0,1
776,1114,313,1.0,6.0,250.0,0.0,1
777,1114,314,1.0,6.0,250.0,0.0,1
778,1114,476,55.0,330.0,13750.0,0.0,2
779,1114,522,10.0,60.0,2500.0,0.0,2
780,1114,593,17.0,102.0,4250.0,0.0,2
781,1114,595,1.0,6.0,250.0,0.0,1
782,1114,614,2.0,12.0,500.0,0.0,1
783,1114,631,1.0,6.0,250.0,0.0,1
784,1114,709,1.0,6.0,250.0,0.0,1
785,1114,807,1.0,6.0,250.0,0.0,1
786,1114,811,1.0,6.0,250.0,0.0,1
787,1114,824,1.0,6.0,250.0,0.0,1
788,1114,831,7.0,42.0,1750.0,0.0,2
789,1114,929,3.0,18.0,750.0,0.0,1
790,1114,1070,1.0,6.0,250.0,0.0,1
791,1114,1116,1.0,6.0,250.0,0.0,1
792,1114,1143,1.0,6.0,250.0,0.0,1
793,1114,1147,1.0,6.0,250.0,0.0,1
794,1114,1204,1.0,6.0,250.0,0.0,1
795,1114,1480,7.0,42.0,1750.0,0.0,2
796,1114,1554,25.0,150.0,6250.0,0.0,2
797,1114,1559,2.0,12.0,500.0,0.0,1
798,1114,1634,1.0,6.0,250.0,0.0,1
799,1114,1648,110.0,660.0,27500.0,0.0,2
800,1114,1710,1.0,6.0,250.0,0.0,1
801,1114,1716,3.0,18.0,750.0,0.0,1
802,1114,1761,1.0,6.0,250.0,0.0,1
803,1114,1811,15.0,90.0,3750.0,0.0,1
804,1114,1834,1.0,6.0,250.0,0.0,1
805,1114,1982,2.0,12.0,500.0,0.0,2
806,1114,1995,6.0,36.0,1500.0,0.0,1
807,1114,2013,11.0,66.0,2750.0,0.0,1
808,1120,312,23.0,138.0,5750.0,0.0,2
809,1120,343,17.0,102.0,4250.0,0.0,1
810,1120,590,4.0,24.0,1000.0,0.0,1
811,1120,776,2.0,12.0,500.0,0.0,1
812,1120,793,1.0,6.0,250.0,0.0,1
813,1120,985,1.0,6.0,250.0,0.0,1
814,1120,1159,23.0,138.0,5750.0,0.0,1
815,1120,1209,3.0,18.0,750.0,0.0,1
816,1120,1304,8.0,48.0,2000.0,0.0,1
817,1120,1501,51.0,306.0,12750.0,0.0,1
818,1120,1604,6.0,36.0,1500.0,0.0,1
819,1120,1647,4.0,24.0,1000.0,0.0,1
820,1120,1734,4.0,24.0,1000.0,0.0,1
821,1120,1804,6.0,36.0,1500.0,0.0,1
822,1120,1817,20.0,120.0,5000.0,0.0,1
823,1120,1861,5.0,30.0,1250.0,0.0,1
824,1120,1888,1.0,6.0,250.0,0.0,1
825,1120,2019,16.0,96.0,4000.0,0.0,2
826,1120,2121,17.0,102.0,4250.0,0.0,2
827,1122,58,1.0,6.0,250.0,0.0,1
828,1122,213,6.0,36.0,1500.0,0.0,1
829,1122,288,2.0,12.0,500.0,0.0,1
830,1122,761,15.0,90.0,3750.0,0.0,1
831,1122,799,3.0,18.0,750.0,0.0,1
832,1122,1043,1.0,6.0,250.0,0.0,1
833,1122,1110,38.0,228.0,9500.0,0.0,1
834,1122,1126,4.0,24.0,1000.0,0.0,1
835,1122,1350,2.0,12.0,500.0,0.0,1
836,1122,1484,6.0,36.0,1500.0,0.0,6
837,1122,1563,2.0,12.0,500.0,0.0,1
838,1122,1728,11.0,66.0,2750.0,0.0,1
839,1122,1746,5.0,30.0,1250.0,0.0,1
840,1122,1776,3.0,18.0,750.0,0.0,1
841,1122,2049,1.0,6.0,250.0,0.0,1
842,1122,2094,1.0,6.0,250.0,0.0,1
843,1122,2098,2.0,12.0,500.0,0.0,2
844,1125,717,1.0,6.0,250.0,0.0,1
845,1125,1510,1.0,6.0,250.0,0.0,1
846,1125,1937,1.0,6.0,250.0,0.0,1
847,1126,2114,1.0,6.0,250.0,0.0,1
848,1128,980,11.0,66.0,2750.0,0.0,3
849,1128,1049,12.0,72.0,3000.0,0.0,4
850,1128,1260,4.0,24.0,1000.0,0.0,3
851,1132,210,19.0,114.0,4750.0,0.0,2
852,1132,285,2.0,12.0,500.0,0.0,2
853,1132,341,13.0,78.0,3250.0,0.0,1
854,1132,716,7.0,42.0,1750.0,0.0,1
855,1132,778,17.0,102.0,4250.0,0.0,2
856,1132,881,2.0,12.0,500.0,0.0,1
857,1132,983,5.0,30.0,1250.0,0.0,1
858,1132,1108,1.0,6.0,250.0,0.0,1
859,1132,1136,1.0,6.0,250.0,0.0,1
860,1132,1263,6.0,36.0,1500.0,0.0,1
861,1132,1481,3.0,18.0,750.0,0.0,1
862,1132,1613,4.0,24.0,1000.0,0.0,1
863,1132,1755,13.0,78.0,3250.0,0.0,2
864,1132,1779,16.0,96.0,4000.0,0.0,2
865,1132,1838,3.0,18.0,750.0,0.0,1
866,1132,2074,28.0,168.0,7000.0,0.0,1
867,1132,2107,2.0,12.0,500.0,0.0,1
868,1132,2126,1.0,6.0,250.0,0.0,1
869,1136,304,5.0,30.0,1250.0,0.0,1
870,1136,522,12.0,72.0,3000.0,0.0,1
871,1136,593,2.0,12.0,500.0,0.0,1
872,1136,609,1.0,6.0,250.0,0.0,1
873,1136,681,1.0,6.0,250.0,0.0,1
874,1136,728,5.0,30.0,1250.0,0.0,1
875,1136,734,2.0,12.0,500.0,0.0,1
876,1136,1143,6.0,36.0,1500.0,0.0,1
877,1136,1353,1.0,6.0,250.0,0.0,1
878,1136,1359,3.0,18.0,750.0,0.0,1
879,1136,1648,23.0,138.0,5750.0,0.0,1
880,1136,2054,1.0,6.0,250.0,0.0,1
881,1139,170,2.0,12.0,500.0,0.0,2
882,1139,249,1.0,6.0,250.0,0.0,1
883,1139,594,7.0,42.0,1750.0,0.0,1
884,1139,663,29.0,174.0,7250.0,0.0,1
885,1139,664,10.0,60.0,2500.0,0.0,1
886,1139,796,60.0,360.0,15000.0,0.0,2
887,1139,883,22.0,132.0,5500.0,0.0,1
888,1139,936,17.0,102.0,4250.0,0.0,1
889,1139,1001,12.0,72.0,3000.0,0.0,1
890,1139,1295,12.0,72.0,3000.0,0.0,2
891,1139,1391,5.0,30.0,1250.0,0.0,2
892,1139,1505,10.0,60.0,2500.0,0.0,4
893,1139,1572,23.0,138.0,5750.0,0.0,2
894,1139,1630,1.0,6.0,250.0,0.0,1
895,1139,1750,1.0,6.0,250.0,0.0,1
896,1139,1851,4.0,24.0,1000.0,0.0,1
897,1139,1904,32.0,192.0,8000.0,0.0,1
898,1139,1927,9.0,54.0,2250.0,0.0,1
899,1139,2046,2.0,12.0,500.0,0.0,1
900,1141,595,1.0,6.0,250.0,0.0,1
901,1141,722,33.0,198.0,8250.0,0.0,2
902,1141,869,1.0,6.0,250.0,0.0,1
903,1141,936,6.0,36.0,1500.0,0.0,2
904,1141,1001,51.0,306.0,12750.0,0.0,1
905,1141,1303,1.0,6.0,250.0,0.0,1
906,1142,32,1.0,6.0,250.0,0.0,1
907,1142,44,8.0,48.0,2000.0,0.0,1
908,1142,62,1.0,6.0,250.0,0.0,1
909,1142,76,2.0,12.0,500.0,0.0,1
910,1142,199,13.0,78.0,3250.0,0.0,1
911,1142,205,11.0,66.0,2750.0,0.0,1
912,1142,235,17.0,102.0,4250.0,0.0,2
913,1142,278,12.0,72.0,3000.0,0.0,1
914,1142,351,13.0,78.0,3250.0,0.0,1
915,1142,439,10.0,60.0,2500.0,0.0,2
916,1142,477,6.0,36.0,1500.0,0.0,1
917,1142,559,2.0,12.0,500.0,0.0,1
918,1142,587,4.0,24.0,1000.0,0.0,1
919,1142,593,16.0,96.0,4000.0,0.0,2
920,1142,628,3.0,18.0,750.0,0.0,1
921,1142,648,11.0,66.0,2750.0,0.0,1
922,1142,664,1.0,6.0,250.0,0.0,1
923,1142,771,5.0,30.0,1250.0,0.0,1
924,1142,914,1.0,6.0,250.0,0.0,1
925,1142,916,2.0,12.0,500.0,0.0,1
926,1142,947,2.0,12.0,500.0,0.0,1
927,1142,977,5.0,30.0,1250.0,0.0,1
928,1142,1030,3.0,18.0,750.0,0.0,1
929,1142,1042,3.0,18.0,750.0,0.0,1
930,1142,1056,16.0,96.0,4000.0,0.0,1
931,1142,1100,9.0,54.0,2250.0,0.0,1
932,1142,1153,6.0,36.0,1500.0,0.0,1
933,1142,1240,12.0,72.0,3000.0,0.0,1
934,1142,1252,1.0,6.0,250.0,0.0,1
935,1142,1265,3.0,18.0,750.0,0.0,1
936,1142,1266,5.0,30.0,1250.0,0.0,2
937,1142,1278,17.0,102.0,4250.0,0.0,1
938,1142,1292,6.0,36.0,1500.0,0.0,1
939,1142,1337,9.0,54.0,2250.0,0.0,1
940,1142,1366,10.0,60.0,2500.0,0.0,1
941,1142,1392,1.0,6.0,250.0,0.0,1
942,1142,1411,6.0,36.0,1500.0,0.0,1
943,1142,1433,16.0,96.0,4000.0,0.0,1
944,1142,1464,23.0,138.0,5750.0,0.0,1
945,1142,1816,18.0,108.0,4500.0,0.0,1
946,1142,1838,1.0,6.0,250.0,0.0,1
947,1142,1846,12.0,72.0,3000.0,0.0,1
948,1142,1873,22.0,132.0,5500.0,0.0,1
949,1142,1874,9.0,54.0,2250.0,0.0,1
950,1142,2062,6.0,36.0,1500.0,0.0,1
951,1142,2064,6.0,36.0,1500.0,0.0,1
952,1142,2098,15.0,90.0,3750.0,0.0,1
953,1142,2120,6.0,36.0,1500.0,0.0,1
954,1146,107,15.0,90.0,3750.0,0.0,1
955,1146,153,37.0,222.0,9250.0,0.0,2
956,1146,182,12.0,72.0,3000.0,0.0,2
957,1146,253,4.0,24.0,1000.0,0.0,1
958,1146,330,1.0,6.0,250.0,0.0,1
959,1146,365,1.0,6.0,250.0,0.0,1
960,1146,803,7.0,42.0,1750.0,0.0,1
961,1146,820,25.0,150.0,6250.0,0.0,1
962,1146,851,2.0,12.0,500.0,0.0,1
963,1146,859,15.0,90.0,3750.0,0.0,2
964,1146,898,3.0,18.0,750.0,0.0,1
965,1146,927,1.0,6.0,250.0,0.0,1
966,1146,992,3.0,18.0,750.0,0.0,1
967,1146,996,6.0,36.0,1500.0,0.0,1
968,1146,1112,1.0,6.0,250.0,0.0,1
969,1146,1286,7.0,42.0,1750.0,0.0,1
970,1146,1409,1.0,6.0,250.0,0.0,1
971,1146,1480,1.0,6.0,250.0,0.0,1
972,1146,1630,9.0,54.0,2250.0,0.0,1
973,1146,1661,2.0,12.0,500.0,0.0,1
974,1146,1861,1.0,6.0,250.0,0.0,1
975,1146,1868,1.0,6.0,250.0,0.0,1
976,1146,1953,15.0,90.0,3750.0,0.0,1
977,1146,2074,9.0,54.0,2250.0,0.0,1
978,1148,25,1.0,6.0,250.0,0.0,1
979,1148,57,16.0,96.0,4000.0,0.0,1
980,1148,58,1.0,6.0,250.0,0.0,1
981,1148,83,2.0,12.0,500.0,0.0,2
982,1148,93,12.0,72.0,3000.0,0.0,1
983,1148,98,24.0,144.0,6000.0,0.0,1
984,1148,107,6.0,36.0,1500.0,0.0,1
985,1148,113,4.0,24.0,1000.0,0.0,1
986,1148,121,12.0,72.0,3000.0,0.0,1
987,1148,126,12.0,72.0,3000.0,0.0,1
988,1148,140,11.0,66.0,2750.0,0.0,1
989,1148,164,10.0,60.0,2500.0,0.0,1
990,1148,200,5.0,30.0,1250.0,0.0,1
991,1148,212,33.0,198.0,8250.0,0.0,1
992,1148,213,1.0,6.0,250.0,0.0,1
993,1148,225,23.0,138.0,5750.0,0.0,1
994,1148,248,2.0,12.0,500.0,0.0,1
995,1148,298,3.0,18.0,750.0,0.0,1
996,1148,305,27.0,162.0,6750.0,0.0,1
997,1148,340,6.0,36.0,1500.0,0.0,1
998,1148,359,30.0,180.0,7500.0,0.0,1
999,1148,396,1.0,6.0,250.0,0.0,1
1000,1148,406,5.0,30.0,1250.0,0.0,1
1001,1148,411,9.0,54.0,2250.0,0.0,1
1002,1148,414,2.0,12.0,500.0,0.0,2
1003,1148,428,1.0,6.0,250.0,0.0,1
1004,1148,444,24.0,144.0,6000.0,0.0,1
1005,1148,454,1.0,6.0,250.0,0.0,1
1006,1148,471,15.0,90.0,3750.0,0.0,1
1007,1148,589,2.0,12.0,500.0,0.0,1
1008,1148,595,6.0,36.0,1500.0,0.0,1
1009,1148,617,6.0,36.0,1500.0,0.0,1
1010,1148,622,6.0,36.0,1500.0,0.0,1
1011,1148,688,1.0,6.0,250.0,0.0,1
1012,1148,706,7.0,42.0,1750.0,0.0,1
1013,1148,797,11.0,66.0,2750.0,0.0,1
1014,1148,832,6.0,36.0,1500.0,0.0,1
1015,1148,845,33.0,198.0,8250.0,0.0,1
1016,1148,846,2.0,12.0,500.0,0.0,1
1017,1148,885,18.0,108.0,4500.0,0.0,1
1018,1148,897,5.0,30.0,1250.0,0.0,1
1019,1148,904,21.0,126.0,5250.0,0.0,1
1020,1148,917,7.0,42.0,1750.0,0.0,1
1021,1148,922,1.0,6.0,250.0,0.0,1
1022,1148,926,28.0,168.0,7000.0,0.0,1
1023,1148,931,7.0,42.0,1750.0,0.0,1
1024,1148,946,9.0,54.0,2250.0,0.0,1
1025,1148,947,15.0,90.0,3750.0,0.0,1
1026,1148,962,3.0,18.0,750.0,0.0,1
1027,1148,968,8.0,48.0,2000.0,0.0,1
1028,1148,1008,1.0,6.0,250.0,0.0,1
1029,1148,1042,23.0,138.0,5750.0,0.0,1
1030,1148,1049,10.0,60.0,2500.0,0.0,1
1031,1148,1067,1.0,6.0,250.0,0.0,1
1032,1148,1077,10.0,60.0,2500.0,0.0,1
1033,1148,1101,13.0,78.0,3250.0,0.0,1
1034,1148,1105,2.0,12.0,500.0,0.0,2
1035,1148,1118,1.0,6.0,250.0,0.0,1
1036,1148,1126,8.0,48.0,2000.0,0.0,1
1037,1148,1176,11.0,66.0,2750.0,0.0,1
1038,1148,1183,4.0,24.0,1000.0,0.0,1
1039,1148,1194,5.0,30.0,1250.0,0.0,1
1040,1148,1208,3.0,18.0,750.0,0.0,1
1041,1148,1212,10.0,60.0,2500.0,0.0,1
1042,1148,1226,4.0,24.0,1000.0,0.0,1
1043,1148,1243,2.0,12.0,500.0,0.0,2
1044,1148,1246,25.0,150.0,6250.0,0.0,1
1045,1148,1277,1.0,6.0,250.0,0.0,1
1046,1148,1283,1.0,6.0,250.0,0.0,1
1047,1148,1312,1.0,6.0,250.0,0.0,1
1048,1148,1330,34.0,204.0,8500.0,0.0,1
1049,1148,1360,2.0,12.0,500.0,0.0,1
1050,1148,1392,1.0,6.0,250.0,0.0,1
1051,1148,1404,7.0,42.0,1750.0,0.0,1
1052,1148,1417,6.0,36.0,1500.0,0.0,1
1053,1148,1429,2.0,12.0,500.0,0.0,1
1054,1148,1438,16.0,96.0,4000.0,0.0,1
1055,1148,1476,1.0,6.0,250.0,0.0,1
1056,1148,1482,4.0,24.0,1000.0,0.0,1
1057,1148,1518,1.0,6.0,250.0,0.0,1
1058,1148,1532,1.0,6.0,250.0,0.0,1
1059,1148,1543,5.0,30.0,1250.0,0.0,1
1060,1148,1562,16.0,96.0,4000.0,0.0,1
1061,1148,1584,6.0,36.0,1500.0,0.0,1
1062,1148,1604,10.0,60.0,2500.0,0.0,2
1063,1148,1609,5.0,30.0,1250.0,0.0,1
1064,1148,1631,1.0,6.0,250.0,0.0,1
1065,1148,1649,8.0,48.0,2000.0,0.0,1
